DDX11L10	NR_045117.1	16	1	4481	7016	DDX11L10	transcript
ZNF200	XM_054313860.1	16	-1	3249433	3263043	ZNF200	mRNA
ZNF200	XM_054313864.1	16	-1	3249433	3262564	ZNF200	mRNA
ZNF200	XM_054313865.1	16	-1	3249433	3262564	ZNF200	mRNA
ZNF200	XM_054313858.1	16	-1	3249433	3262563	ZNF200	mRNA
ZNF200	XM_054313859.1	16	-1	3249433	3262563	ZNF200	mRNA
ZNF200	NM_198087.3	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	NM_001145446.2	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	XM_054313853.1	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	NM_001145448.2	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	NM_198088.3	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	NM_001145447.2	16	-1	3249433	3262266	ZNF200	mRNA
ZNF200	NM_003454.4	16	-1	3249433	3262266	ZNF200	mRNA
MEFV	NM_001198536.2	16	-1	3269087	3283689	MEFV	mRNA
MEFV	NM_000243.3	16	-1	3269087	3283689	MEFV	mRNA
LINC00921	NR_033904.1	16	1	3290823	3294621	LINC00921	lnc_RNA
ZNF263	XM_054379359.1	16	1	3290853	3318509	ZNF263	mRNA
ZNF263	XM_054379360.1	16	1	3290861	3318509	ZNF263	mRNA
ZNF263	XM_054379362.1	16	1	3290862	3328457	ZNF263	mRNA
ZNF263	XM_054379367.1	16	1	3290862	3328457	ZNF263	mRNA
ZNF263	XM_054379365.1	16	1	3290862	3318509	ZNF263	mRNA
ZNF263	XM_054379366.1	16	1	3290862	3318509	ZNF263	mRNA
ZNF263	XM_054379368.1	16	1	3290862	3318509	ZNF263	mRNA
ZNF263	XM_054379361.1	16	1	3290870	3318509	ZNF263	mRNA
ZNF263	XM_054379364.1	16	1	3310540	3328457	ZNF263	mRNA
ZNF263	XM_054379371.1	16	1	3310540	3328457	ZNF263	mRNA
ZNF263	NM_001411015.1	16	1	3310540	3328451	ZNF263	mRNA
ZNF263	NM_005741.5	16	1	3310540	3318509	ZNF263	mRNA
ZNF263	XM_054379363.1	16	1	3310540	3318509	ZNF263	mRNA
ZNF263	XM_054379369.1	16	1	3310540	3318509	ZNF263	mRNA
ZNF263	XM_054379370.1	16	1	3310540	3318509	ZNF263	mRNA
TIGD7	NM_033208.4	16	-1	3325858	3332480	TIGD7	mRNA
ZNF75A	XM_054313848.1	16	1	3332547	3350519	ZNF75A	mRNA
ZNF75A	XM_054313847.1	16	1	3332547	3350183	ZNF75A	mRNA
ZNF75A	XM_054313845.1	16	1	3332547	3349988	ZNF75A	mRNA
ZNF75A	XM_054313840.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_001352498.2	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313841.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313842.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313843.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_001302109.2	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313839.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_001352497.2	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_001324085.2	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_153028.4	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313846.1	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	NM_001352495.2	16	1	3332547	3345903	ZNF75A	mRNA
ZNF75A	XM_054313844.1	16	1	3332547	3344051	ZNF75A	mRNA
ZNF75A	XM_054313838.1	16	1	3332558	3345903	ZNF75A	mRNA
ZNF75A	NM_001324041.1	16	1	3333262	3345628	ZNF75A	mRNA
ZNF75A	XM_054313849.1	16	1	3337918	3345903	ZNF75A	mRNA
OR2C1	XM_054380408.1	16	1	3349985	3384350	OR2C1	mRNA
OR2C1	NM_012368.3	16	1	3382933	3384350	OR2C1	mRNA
ZSCAN32	NM_017810.4	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001284529.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324343.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	XM_054380581.1	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	XM_054380578.1	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	XM_054380576.1	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001284528.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	XM_054380579.1	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324345.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324341.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324344.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324346.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324342.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001284527.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	NM_001324340.2	16	-1	3409098	3428275	ZSCAN32	mRNA
ZSCAN32	XM_054380577.1	16	-1	3409098	3426813	ZSCAN32	mRNA
ZSCAN32	XM_054380582.1	16	-1	3409098	3426462	ZSCAN32	mRNA
ZSCAN32	XM_054380580.1	16	-1	3409098	3426461	ZSCAN32	mRNA
ZNF174	NM_003450.3	16	1	3428486	3436629	ZNF174	mRNA
ZNF174	NM_001347868.2	16	1	3428486	3436629	ZNF174	mRNA
ZNF174	NM_001347869.2	16	1	3428486	3433306	ZNF174	mRNA
ZNF174	NM_001347870.2	16	1	3428486	3433306	ZNF174	mRNA
ZNF174	NM_001032292.3	16	1	3428486	3432308	ZNF174	mRNA
ZNF597	NM_152457.3	16	-1	3459676	3470773	ZNF597	mRNA
NAA60	NM_001317093.1	16	1	3470880	3514228	NAA60	mRNA
NAA60	NM_001083601.3	16	1	3470949	3514218	NAA60	mRNA
NAA60	NM_024845.4	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001083600.3	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001317096.2	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001317097.2	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001317098.2	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001317094.2	16	1	3485311	3514218	NAA60	mRNA
NAA60	NM_001317095.2	16	1	3485311	3514218	NAA60	mRNA
MIR6126	NR_106741.1	16	-1	3512646	3512734	MIR6126	primary_transcript
MIR6126	unassigned_transcript_2864	16	-1	3512687	3512704	MIR6126	miRNA
C16orf90	NM_001353384.1	16	-1	3520742	3523910	C16orf90	mRNA
C16orf90	NM_001353383.1	16	-1	3520742	3523910	C16orf90	mRNA
C16orf90	NM_001353382.1	16	-1	3520742	3523910	C16orf90	mRNA
C16orf90	XM_054313690.1	16	-1	3520742	3523620	C16orf90	mRNA
C16orf90	NM_001353385.2	16	-1	3520742	3522747	C16orf90	mRNA
C16orf90	NM_001080524.2	16	-1	3520742	3522747	C16orf90	mRNA
CLUAP1	XM_054379846.1	16	1	3522685	3566307	CLUAP1	mRNA
CLUAP1	XM_054379850.1	16	1	3522688	3557915	CLUAP1	mRNA
CLUAP1	XM_054379847.1	16	1	3522820	3566307	CLUAP1	mRNA
CLUAP1	NM_001330454.2	16	1	3528262	3566307	CLUAP1	mRNA
CLUAP1	NM_015041.3	16	1	3528262	3566307	CLUAP1	mRNA
CLUAP1	XM_054379849.1	16	1	3528262	3566307	CLUAP1	mRNA
CLUAP1	XM_054379848.1	16	1	3528554	3566307	CLUAP1	mRNA
CLUAP1	NM_024793.3	16	1	3537152	3566307	CLUAP1	mRNA
NLRC3	NR_075083.3	16	-1	3566292	3604671	NLRC3	transcript
NLRC3	NM_178844.4	16	-1	3566292	3604671	NLRC3	mRNA
NLRC3	XM_054379802.1	16	-1	3566292	3594843	NLRC3	mRNA
LOC101929732	XR_007086814.1	16	1	3569168	3586861	LOC101929732	lnc_RNA
LOC101929732	XR_007086815.1	16	1	3569168	3586861	LOC101929732	lnc_RNA
LOC101929732	XR_007086816.1	16	1	3569168	3586861	LOC101929732	lnc_RNA
LOC101929732	XR_007086817.1	16	1	3569168	3586861	LOC101929732	lnc_RNA
NLRC3	XM_054379803.1	16	-1	3573768	3604671	NLRC3	mRNA
NLRC3	XM_054379804.1	16	-1	3575484	3604671	NLRC3	mRNA
LOC105371060	XR_007086819.1	16	1	3604771	3607017	LOC105371060	lnc_RNA
SLX4	XM_054314193.1	16	-1	3608449	3638875	SLX4	mRNA
SLX4	NM_032444.4	16	-1	3608449	3638875	SLX4	mRNA
SLX4	XM_054314192.1	16	-1	3608449	3638825	SLX4	mRNA
SLX4	XM_054314194.1	16	-1	3608449	3628336	SLX4	mRNA
DNASE1	XM_054379718.1	16	1	3639029	3692728	DNASE1	mRNA
DNASE1	NM_001387140.1	16	1	3639029	3692728	DNASE1	mRNA
DNASE1	XM_054379717.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	XM_054379715.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	XM_054379721.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	XM_054379719.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	XM_054379716.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	NM_001387135.1	16	1	3639029	3685362	DNASE1	mRNA
DNASE1	XM_054379722.1	16	1	3639029	3685362	DNASE1	mRNA
LOC124903631	XR_007086818.1	16	-1	3677905	3685034	LOC124903631	lnc_RNA
DNASE1	NR_170561.1	16	1	3681958	3685362	DNASE1	transcript
DNASE1	NR_170562.1	16	1	3681958	3685362	DNASE1	transcript
DNASE1	NM_001387139.1	16	1	3681958	3685362	DNASE1	mRNA
DNASE1	NM_005223.4	16	1	3681958	3685362	DNASE1	mRNA
DNASE1	NM_001387141.1	16	1	3681958	3685362	DNASE1	mRNA
DNASE1	NM_001351825.2	16	1	3681958	3685362	DNASE1	mRNA
DNASE1	XM_054379720.1	16	1	3682637	3685362	DNASE1	mRNA
DNASE1	XM_054379723.1	16	1	3683116	3685362	DNASE1	mRNA
TRAP1	NM_001272049.2	16	-1	3685304	3744794	TRAP1	mRNA
TRAP1	NM_016292.3	16	-1	3685304	3744794	TRAP1	mRNA
TRAP1	XM_054379372.1	16	-1	3685304	3737669	TRAP1	mRNA
LOC124903630	XR_007086813.1	16	1	3701761	3703418	LOC124903630	transcript
CREBBP	XM_054379622.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	XM_054379621.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	XM_054379620.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	XM_054379624.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	XM_054379619.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	XM_054379623.1	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	NM_004380.3	16	-1	3752324	3907918	CREBBP	mRNA
CREBBP	NM_001079846.1	16	-1	3752324	3907325	CREBBP	mRNA
CREBBP	XM_054379625.1	16	-1	3772734	3907918	CREBBP	mRNA
TRIDDENT	NR_120311.1	16	-1	3974932	3977768	TRIDDENT	lnc_RNA
ADCY9	XM_054379510.1	16	-1	3980710	4143751	ADCY9	mRNA
ADCY9	NM_001116.4	16	-1	3989986	4143751	ADCY9	mRNA
ADCY9	XM_054379509.1	16	-1	3989986	4143751	ADCY9	mRNA
LOC105371062	NR_188654.1	16	-1	4207412	4211260	LOC105371062	lnc_RNA
SRL	NM_001098814.2	16	-1	4216710	4269414	SRL	mRNA
SRL	NM_001435440.1	16	-1	4216710	4269414	SRL	mRNA
SRL	NM_001323668.1	16	-1	4216710	4269414	SRL	mRNA
SRL	NM_001323667.1	16	-1	4216710	4269414	SRL	mRNA
SRL	XM_054313595.1	16	-1	4216710	4267072	SRL	mRNA
SRL	XM_054313596.1	16	-1	4216710	4245122	SRL	mRNA
LINC01569	NR_039999.1	16	-1	4273152	4281119	LINC01569	lnc_RNA
TFAP4	NM_003223.3	16	-1	4284515	4300348	TFAP4	mRNA
TFAP4	XM_054313810.1	16	-1	4284515	4295536	TFAP4	mRNA
TFAP4	XM_054313809.1	16	-1	4284515	4294262	TFAP4	mRNA
TFAP4	XM_054313808.1	16	-1	4284515	4291682	TFAP4	mRNA
GLIS2	NM_001318918.2	16	1	4342063	4366887	GLIS2	mRNA
GLIS2	NM_032575.3	16	1	4343370	4366887	GLIS2	mRNA
GLIS2-AS1	NR_110901.1	16	-1	4351949	4355638	GLIS2-AS1	lnc_RNA
CORO7-PAM16	NM_001201479.2	16	-1	4367543	4445792	CORO7-PAM16	mRNA
PAM16	NM_016069.11	16	-1	4367543	4380493	PAM16	mRNA
CORO7	NM_001201473.2	16	-1	4383717	4445792	CORO7	mRNA
CORO7	NM_001201472.2	16	-1	4383717	4445792	CORO7	mRNA
CORO7	NM_024535.5	16	-1	4383717	4445792	CORO7	mRNA
CORO7	NM_001351729.2	16	-1	4383717	4445093	CORO7	mRNA
VASN	NM_138440.3	16	1	4401028	4412717	VASN	mRNA
LOC124903635	XR_007086825.1	16	-1	4445921	4454989	LOC124903635	lnc_RNA
LOC124903635	XR_007086824.1	16	-1	4445936	4454989	LOC124903635	lnc_RNA
LOC124903635	XR_007086822.1	16	-1	4445936	4454989	LOC124903635	lnc_RNA
LOC124903635	XR_007086823.1	16	-1	4445936	4454989	LOC124903635	lnc_RNA
DNAJA3	NM_005147.6	16	1	4455068	4485978	DNAJA3	mRNA
DNAJA3	NM_001135110.3	16	1	4455068	4485978	DNAJA3	mRNA
DNAJA3	NM_001286516.2	16	1	4455068	4485978	DNAJA3	mRNA
DNAJA3	XM_054314330.1	16	1	4455068	4484131	DNAJA3	mRNA
NMRAL1	NR_147845.2	16	-1	4491230	4504146	NMRAL1	transcript
NMRAL1	XM_054313526.1	16	-1	4491230	4505858	NMRAL1	mRNA
NMRAL1	NM_001351994.2	16	-1	4491230	4505858	NMRAL1	mRNA
NMRAL1	XM_054313520.1	16	-1	4491230	4505858	NMRAL1	mRNA
NMRAL1	XM_054313527.1	16	-1	4491230	4505858	NMRAL1	mRNA
NMRAL1	XM_054313519.1	16	-1	4491230	4505858	NMRAL1	mRNA
NMRAL1	NM_020677.6	16	-1	4491230	4504146	NMRAL1	mRNA
NMRAL1	NM_001305142.3	16	-1	4491230	4504146	NMRAL1	mRNA
NMRAL1	NM_001351996.2	16	-1	4491230	4504146	NMRAL1	mRNA
NMRAL1	NM_001305141.3	16	-1	4491230	4504146	NMRAL1	mRNA
NMRAL1	NM_001351995.2	16	-1	4491230	4504146	NMRAL1	mRNA
NMRAL1	XM_054313525.1	16	-1	4491230	4500932	NMRAL1	mRNA
NMRAL1	XM_054313523.1	16	-1	4492956	4505858	NMRAL1	mRNA
NMRAL1	XM_054313522.1	16	-1	4492956	4505858	NMRAL1	mRNA
NMRAL1	XM_054313524.1	16	-1	4492956	4505858	NMRAL1	mRNA
NMRAL1	XM_054313521.1	16	-1	4492956	4505858	NMRAL1	mRNA
HMOX2	NM_001127206.3	16	1	4504257	4539822	HMOX2	mRNA
HMOX2	NM_001286268.2	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	NM_001127204.2	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	XM_054380205.1	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	NM_001286269.2	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	NM_001286267.2	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	NM_002134.4	16	1	4505919	4539822	HMOX2	mRNA
HMOX2	NM_001286271.2	16	1	4505919	4539822	HMOX2	mRNA
LOC124903636	XR_007086826.1	16	-1	4508784	4525164	LOC124903636	lnc_RNA
HMOX2	NM_001286270.2	16	1	4525332	4539822	HMOX2	mRNA
HMOX2	NM_001127205.2	16	1	4525332	4539822	HMOX2	mRNA
HMOX2	XM_054380206.1	16	1	4527971	4539822	HMOX2	mRNA
CDIP1	NM_001199056.2	16	-1	4540144	4568234	CDIP1	mRNA
CDIP1	NM_001199055.2	16	-1	4540144	4568234	CDIP1	mRNA
CDIP1	NM_013399.3	16	-1	4540144	4568234	CDIP1	mRNA
CDIP1	XM_054380198.1	16	-1	4540144	4568234	CDIP1	mRNA
CDIP1	NM_001199054.2	16	-1	4540144	4567890	CDIP1	mRNA
CDIP1	XM_054380197.1	16	-1	4540144	4567890	CDIP1	mRNA
C16orf96	NM_001387219.1	16	1	4568062	4630216	C16orf96	mRNA
C16orf96	XM_054380217.1	16	1	4568170	4630216	C16orf96	mRNA
C16orf96	XM_054380218.1	16	1	4569128	4630216	C16orf96	mRNA
C16orf96	XM_054380221.1	16	1	4569128	4630216	C16orf96	mRNA
C16orf96	NM_001145011.2	16	1	4585813	4630216	C16orf96	mRNA
C16orf96	XM_054380220.1	16	1	4585813	4630216	C16orf96	mRNA
C16orf96	XM_054380219.1	16	1	4585813	4630216	C16orf96	mRNA
UBALD1	NM_001330467.2	16	-1	4638343	4644336	UBALD1	mRNA
UBALD1	NM_145253.3	16	-1	4638343	4644336	UBALD1	mRNA
UBALD1	NM_001411032.1	16	-1	4638343	4644336	UBALD1	mRNA
UBALD1	XM_054379605.1	16	-1	4638343	4643558	UBALD1	mRNA
MGRN1	NR_102267.2	16	1	4654281	4720424	MGRN1	transcript
MGRN1	NM_001142290.3	16	1	4654281	4720424	MGRN1	mRNA
MGRN1	NM_015246.4	16	1	4654281	4720424	MGRN1	mRNA
MGRN1	NM_001142291.3	16	1	4654281	4720424	MGRN1	mRNA
MGRN1	NM_001142289.3	16	1	4654281	4720424	MGRN1	mRNA
MIR6769A	NR_106827.1	16	1	4700778	4700850	MIR6769A	primary_transcript
MIR6769A	unassigned_transcript_2865	16	1	4700783	4700803	MIR6769A	miRNA
MIR6769A	unassigned_transcript_2866	16	1	4700830	4700850	MIR6769A	miRNA
NUDT16L1	XM_054314188.1	16	1	4723014	4725296	NUDT16L1	mRNA
NUDT16L1	NM_032349.4	16	1	4723014	4725296	NUDT16L1	mRNA
NUDT16L1	NM_001193452.1	16	1	4723145	4725311	NUDT16L1	mRNA
NUDT16L1	NM_001370587.1	16	1	4723170	4725296	NUDT16L1	mRNA
NUDT16L1	NM_001370586.1	16	1	4723170	4725296	NUDT16L1	mRNA
NUDT16L1	NM_001370585.1	16	1	4723170	4725296	NUDT16L1	mRNA
NUDT16L1	NM_001370588.1	16	1	4723170	4725296	NUDT16L1	mRNA
ANKS3	NR_040252.2	16	-1	4725963	4763728	ANKS3	transcript
ANKS3	NM_001324129.2	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	NM_001242929.2	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	XM_054379600.1	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	NM_001308089.2	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	NM_001324130.2	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	NM_133450.4	16	-1	4725963	4763728	ANKS3	mRNA
ANKS3	XM_054379599.1	16	-1	4725963	4763617	ANKS3	mRNA
ANKS3	XM_054379601.1	16	-1	4725963	4763616	ANKS3	mRNA
ANKS3	XM_054379604.1	16	-1	4725963	4759521	ANKS3	mRNA
ANKS3	XM_054379602.1	16	-1	4725963	4756522	ANKS3	mRNA
ANKS3	XM_054379603.1	16	-1	4725963	4746940	ANKS3	mRNA
DNAAF8	NM_139170.3	16	1	4763994	4778854	DNAAF8	mRNA
DNAAF8	XM_054379690.1	16	1	4763994	4778854	DNAAF8	mRNA
DNAAF8	XM_054379689.1	16	1	4764350	4778854	DNAAF8	mRNA
ZNF500	XM_054380017.1	16	-1	4774468	4796609	ZNF500	mRNA
ZNF500	NM_021646.4	16	-1	4777697	4796609	ZNF500	mRNA
ZNF500	XM_054380019.1	16	-1	4777697	4795100	ZNF500	mRNA
ZNF500	XM_054380018.1	16	-1	4777697	4793736	ZNF500	mRNA
ZNF500	NM_001303450.2	16	-1	4780273	4796609	ZNF500	mRNA
SEPTIN12	XM_054379606.1	16	-1	4807061	4821315	SEPTIN12	mRNA
SEPTIN12	NM_001154458.3	16	-1	4807061	4817833	SEPTIN12	mRNA
SEPTIN12	NM_144605.5	16	-1	4807061	4817833	SEPTIN12	mRNA
SEPTIN12	XM_054379607.1	16	-1	4807061	4817783	SEPTIN12	mRNA
SEPTIN12	XM_054379608.1	16	-1	4807061	4817035	SEPTIN12	mRNA
SMIM22	XM_054380382.1	16	1	4817885	4825973	SMIM22	mRNA
SMIM22	XM_054380381.1	16	1	4817885	4825973	SMIM22	mRNA
SMIM22	NM_001253790.1	16	1	4817885	4825973	SMIM22	mRNA
SMIM22	NM_001253791.1	16	1	4817944	4825973	SMIM22	mRNA
SMIM22	XM_054380383.1	16	1	4817944	4825973	SMIM22	mRNA
SMIM22	NM_001253794.2	16	1	4824858	4825973	SMIM22	mRNA
SMIM22	NM_001253793.2	16	1	4824858	4825973	SMIM22	mRNA
ROGDI	NR_046480.2	16	-1	4826450	4832187	ROGDI	transcript
ROGDI	NM_024589.3	16	-1	4826450	4832187	ROGDI	mRNA
ROGDI	XM_054313929.1	16	-1	4826450	4832187	ROGDI	mRNA
ROGDI	XM_054313930.1	16	-1	4826450	4831139	ROGDI	mRNA
GLYR1	NR_136698.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NR_136699.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NR_136700.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NR_136696.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NR_136697.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NR_136695.2	16	-1	4832757	4876778	GLYR1	transcript
GLYR1	NM_001324096.2	16	-1	4832757	4876778	GLYR1	mRNA
GLYR1	NM_001324097.2	16	-1	4832757	4876778	GLYR1	mRNA
GLYR1	NM_001324098.2	16	-1	4832757	4876778	GLYR1	mRNA
GLYR1	NM_001308096.2	16	-1	4832757	4876778	GLYR1	mRNA
GLYR1	NM_032569.4	16	-1	4832757	4876778	GLYR1	mRNA
LOC124903638	XR_007086830.1	16	-1	4868741	4870887	LOC124903638	lnc_RNA
UBN1	XR_008489082.1	16	1	4876971	4911890	UBN1	transcript
UBN1	XR_008489083.1	16	1	4876971	4911890	UBN1	transcript
UBN1	NM_001079514.3	16	1	4876971	4911890	UBN1	mRNA
UBN1	XM_054380192.1	16	1	4876971	4911890	UBN1	mRNA
UBN1	XM_054380190.1	16	1	4876971	4911890	UBN1	mRNA
UBN1	XM_054380193.1	16	1	4876971	4911890	UBN1	mRNA
UBN1	XM_054380195.1	16	1	4876971	4901764	UBN1	mRNA
UBN1	XM_054380196.1	16	1	4876971	4901654	UBN1	mRNA
UBN1	XM_054380189.1	16	1	4877870	4911890	UBN1	mRNA
UBN1	NM_001288656.1	16	1	4877870	4911890	UBN1	mRNA
UBN1	XM_054380191.1	16	1	4877870	4911890	UBN1	mRNA
UBN1	XM_054380194.1	16	1	4890213	4911890	UBN1	mRNA
PPL	XM_054380585.1	16	-1	4911997	4966688	PPL	mRNA
PPL	NM_002705.5	16	-1	4911997	4966683	PPL	mRNA
PPL	XM_054380584.1	16	-1	4911997	4966683	PPL	mRNA
PPL	XM_054380583.1	16	-1	4911997	4966447	PPL	mRNA
LOC124903637	XR_007086828.1	16	1	4924845	4942301	LOC124903637	lnc_RNA
LOC124903637	XR_007086827.1	16	1	4925209	4943947	LOC124903637	lnc_RNA
LOC105371064	XR_007086831.1	16	1	4944562	4955474	LOC105371064	lnc_RNA
SEC14L5	XM_054314487.1	16	1	4987819	5048658	SEC14L5	mRNA
SEC14L5	XM_054314486.1	16	1	4987841	5048658	SEC14L5	mRNA
SEC14L5	NM_014692.2	16	1	4987865	5048658	SEC14L5	mRNA
NAGPA	NM_016256.4	16	-1	5054343	5063428	NAGPA	mRNA
NAGPA-AS1	NR_038913.1	16	1	5063195	5072471	NAGPA-AS1	lnc_RNA
C16orf89	XM_054379687.1	16	-1	5072272	5095444	C16orf89	mRNA
C16orf89	XM_054379685.1	16	-1	5072272	5095444	C16orf89	mRNA
C16orf89	NM_001098514.3	16	-1	5073622	5095444	C16orf89	mRNA
C16orf89	NM_152459.5	16	-1	5073622	5095444	C16orf89	mRNA
C16orf89	XM_054379686.1	16	-1	5073622	5095444	C16orf89	mRNA
C16orf89	XM_054379688.1	16	-1	5073622	5091988	C16orf89	mRNA
ALG1	XR_008484708.1	16	1	5101343	5110486	ALG1	transcript
ALG1	NM_019109.5	16	1	5101343	5116882	ALG1	mRNA
ALG1	NM_001438123.1	16	1	5101343	5116882	ALG1	mRNA
ALG1	NM_001330504.2	16	1	5101749	5116882	ALG1	mRNA
EEF2KMT	NM_001289029.2	16	-1	5113786	5127302	EEF2KMT	mRNA
EEF2KMT	XM_054379741.1	16	-1	5113786	5127302	EEF2KMT	mRNA
EEF2KMT	NM_201598.4	16	-1	5113786	5127302	EEF2KMT	mRNA
EEF2KMT	NM_201400.4	16	-1	5113786	5127302	EEF2KMT	mRNA
EEF2KMT	XM_054379743.1	16	-1	5113786	5127302	EEF2KMT	mRNA
EEF2KMT	XM_054379742.1	16	-1	5113786	5127302	EEF2KMT	mRNA
LOC107984828	XR_007086832.1	16	1	5144822	5147670	LOC107984828	lnc_RNA
LOC105371067	XR_007086833.1	16	1	5234569	5266513	LOC105371067	lnc_RNA
LINC02164	XR_007086835.1	16	-1	5243281	5251351	LINC02164	lnc_RNA
LINC02164	XR_007086834.1	16	-1	5244914	5250263	LINC02164	lnc_RNA
RBFOX1	NM_001415887.1	16	1	5269380	7744948	RBFOX1	mRNA
RBFOX1	NM_001415888.1	16	1	5269380	7744948	RBFOX1	mRNA
RBFOX1	XM_054380514.1	16	1	5269397	7741389	RBFOX1	mRNA
RBFOX1	XM_054380515.1	16	1	5269416	7741389	RBFOX1	mRNA
LINC01570	NR_110902.1	16	-1	5630589	5645681	LINC01570	lnc_RNA
MIR8065	NR_107032.1	16	1	5661906	5662005	MIR8065	primary_transcript
MIR8065	unassigned_transcript_2867	16	1	5661972	5661995	MIR8065	miRNA
RBFOX1	NM_001364800.2	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_018723.4	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001142333.2	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415895.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415891.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415907.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415897.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415908.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001415914.1	16	1	6048844	7744948	RBFOX1	mRNA
RBFOX1	NM_001411047.1	16	1	6048844	7741389	RBFOX1	mRNA
RBFOX1	NM_001308117.1	16	1	6049523	7741389	RBFOX1	mRNA
RBFOX1	XM_054380516.1	16	1	6049523	7741389	RBFOX1	mRNA
RBFOX1	XM_054380520.1	16	1	6511498	7741389	RBFOX1	mRNA
RBFOX1	XM_054380517.1	16	1	6511512	7741389	RBFOX1	mRNA
RBFOX1	NM_001415889.1	16	1	6513371	7744948	RBFOX1	mRNA
RBFOX1	NM_001415898.1	16	1	6513371	7744948	RBFOX1	mRNA
RBFOX1	NM_001415894.1	16	1	6513371	7744948	RBFOX1	mRNA
