LOC102723376	NR_110795.1	10	1	4728	8582	LOC102723376	lnc_RNA
ZNF248	NM_001352478.2	10	-1	37872735	37902073	ZNF248	mRNA
ZNF248	NM_001267597.2	10	-1	37872735	37902073	ZNF248	mRNA
ZNF248	NM_001352484.2	10	-1	37872735	37902073	ZNF248	mRNA
ZNF248	XM_054366393.1	10	-1	37872735	37902054	ZNF248	mRNA
ZNF248	XM_054366389.1	10	-1	37872735	37902054	ZNF248	mRNA
ZNF248	NM_001352471.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	XM_054366392.1	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352473.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352470.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352491.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352481.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352480.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352474.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352486.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352489.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352488.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352479.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001267605.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_021045.3	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352487.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352490.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	XM_054366391.1	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	XM_054366388.1	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352492.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001267606.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352472.2	10	-1	37872735	37901580	ZNF248	mRNA
ZNF248	NM_001352483.1	10	-1	37872737	37902054	ZNF248	mRNA
ZNF248	NM_001352485.1	10	-1	37872737	37902054	ZNF248	mRNA
ZNF248-AS1	NR_186560.1	10	1	37901719	37904636	ZNF248-AS1	lnc_RNA
ZNF248-AS1	NR_186559.1	10	1	37901719	37904636	ZNF248-AS1	lnc_RNA
ZNF25	NR_138064.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138062.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138065.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138063.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138068.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138067.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138066.2	10	-1	37993572	38020648	ZNF25	transcript
ZNF25	NR_138069.2	10	-1	37993572	38019981	ZNF25	transcript
ZNF25	NM_001329652.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329654.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329655.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_145011.4	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329657.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329658.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329649.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329660.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329651.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329659.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329656.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329648.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329661.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329650.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329663.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329662.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	XM_054365011.1	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329647.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329653.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25	NM_001329664.2	10	-1	37993572	38020648	ZNF25	mRNA
ZNF25-DT	XR_007080837.1	10	1	38020756	38048395	ZNF25-DT	lnc_RNA
ZNF25-DT	XR_007080838.1	10	1	38020756	38048368	ZNF25-DT	lnc_RNA
ZNF25-DT	XR_007080839.1	10	1	38020756	38048368	ZNF25-DT	lnc_RNA
ZNF33A	XM_054366690.1	10	1	38054130	38104037	ZNF33A	mRNA
ZNF33A	XM_054366689.1	10	1	38054132	38104069	ZNF33A	mRNA
ZNF33A	XM_054366691.1	10	1	38054383	38104069	ZNF33A	mRNA
ZNF33A	NM_001278173.1	10	1	38054492	38104049	ZNF33A	mRNA
ZNF33A	NM_001278178.1	10	1	38054492	38104049	ZNF33A	mRNA
ZNF33A	NR_136709.2	10	1	38054517	38111817	ZNF33A	transcript
ZNF33A	NR_136710.2	10	1	38054517	38111817	ZNF33A	transcript
ZNF33A	NM_001324177.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001278175.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001278171.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001278174.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001278176.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_006954.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001278177.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001324178.2	10	1	38054517	38104069	ZNF33A	mRNA
ZNF33A	NM_001324176.2	10	1	38054517	38104037	ZNF33A	mRNA
ZNF33A	NM_001278179.2	10	1	38054517	38104037	ZNF33A	mRNA
ZNF33A	NM_001324175.2	10	1	38054517	38104037	ZNF33A	mRNA
ZNF33A	NM_006974.3	10	1	38054517	38104037	ZNF33A	mRNA
ZNF33A	NM_001278170.2	10	1	38054517	38104037	ZNF33A	mRNA
ZNF33A	XM_054366692.1	10	1	38061143	38104037	ZNF33A	mRNA
ZNF37A	NM_001324257.2	10	1	38138318	38194251	ZNF37A	mRNA
ZNF37A	NM_001324256.2	10	1	38138318	38194251	ZNF37A	mRNA
ZNF37A	NM_001324258.2	10	1	38138318	38194251	ZNF37A	mRNA
ZNF37A	NM_001324259.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001007094.4	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324246.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324251.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324250.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324248.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324249.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_003421.4	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324260.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001178101.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	XM_054366696.1	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	XM_054366695.1	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	XM_054366698.1	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324247.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	NM_001324245.3	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	XM_054366697.1	10	1	38138318	38168605	ZNF37A	mRNA
ZNF37A	XM_054366702.1	10	1	38138318	38160881	ZNF37A	mRNA
ZNF37A	XM_054366701.1	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	NM_001324252.2	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	NM_001324253.2	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	NM_001324262.2	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	NM_001324254.2	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	XM_054366700.1	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	NM_001324261.2	10	1	38138318	38159673	ZNF37A	mRNA
ZNF37A	XM_054366699.1	10	1	38161065	38168605	ZNF37A	mRNA
LOC105376500	XR_007080840.1	10	-1	38195651	38213027	LOC105376500	lnc_RNA
CCNYL4	NR_024524.1	10	1	38219632	38258302	CCNYL4	transcript
HSD17B7P2	NR_003086.1	10	1	38400377	38422500	HSD17B7P2	transcript
SEPTIN7P9	NR_148868.1	10	-1	38427018	38446919	SEPTIN7P9	transcript
SEPTIN7P9	NR_027269.2	10	-1	38427018	38446919	SEPTIN7P9	transcript
LOC101929540	XR_007080841.1	10	1	38447182	38479357	LOC101929540	lnc_RNA
LOC101929540	XR_007080846.1	10	1	38447182	38479357	LOC101929540	lnc_RNA
LOC101929540	XR_007080843.1	10	1	38447182	38479142	LOC101929540	lnc_RNA
LOC101929540	XR_007080842.1	10	1	38447182	38476600	LOC101929540	lnc_RNA
LOC101929540	XR_007080847.1	10	1	38447182	38476600	LOC101929540	lnc_RNA
LOC101929540	XR_007080848.1	10	1	38447182	38476600	LOC101929540	lnc_RNA
LOC101929540	XR_007080844.1	10	1	38447182	38471994	LOC101929540	lnc_RNA
LOC101929540	XR_007080845.1	10	1	38447182	38471332	LOC101929540	lnc_RNA
LINC00999	NR_024497.2	10	1	38472165	38496163	LINC00999	lnc_RNA
LOC124906902	XR_007081056.1	10	-1	38523263	38524207	LOC124906902	lnc_RNA
ACTR3BP5	NR_045000.1	10	1	38757073	38758718	ACTR3BP5	transcript
LOC105378267	XR_007081401.1	10	-1	43111758	43119819	LOC105378267	lnc_RNA
LOC101929373	XR_007081403.1	10	1	43120041	43154366	LOC101929373	lnc_RNA
LOC101929373	XR_007081402.1	10	1	43120044	43154353	LOC101929373	lnc_RNA
LOC441666	NR_024380.1	10	-1	43209450	43245627	LOC441666	transcript
CCNYL2	NR_103829.1	10	-1	43285761	43349780	CCNYL2	transcript
LINC00839	NR_026827.1	10	1	43353031	43372883	LINC00839	lnc_RNA
ZNF37BP	NR_026777.2	10	-1	43391052	43430416	ZNF37BP	transcript
ZNF33B	NR_130951.2	10	-1	43451702	43516055	ZNF33B	transcript
ZNF33B	NR_130950.2	10	-1	43459119	43516055	ZNF33B	transcript
ZNF33B	NR_130949.2	10	-1	43459119	43516055	ZNF33B	transcript
ZNF33B	NR_130948.2	10	-1	43459119	43516055	ZNF33B	transcript
ZNF33B	NM_001305033.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305038.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305037.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_006955.3	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305035.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305040.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305036.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	NM_001305039.2	10	-1	43466642	43516055	ZNF33B	mRNA
ZNF33B	XM_054366693.1	10	-1	43468301	43516055	ZNF33B	mRNA
ZNF33B	XM_054366694.1	10	-1	43468301	43516055	ZNF33B	mRNA
LOC105378268	XR_007081405.1	10	1	43515932	43523029	LOC105378268	lnc_RNA
LOC105378268	XR_007081404.1	10	1	43516100	43523029	LOC105378268	lnc_RNA
LINC01518	NR_120658.1	10	-1	43550497	43569239	LINC01518	lnc_RNA
LINC01518	NR_120656.1	10	-1	43550497	43569239	LINC01518	lnc_RNA
LINC01518	NR_120657.1	10	-1	43550497	43569239	LINC01518	lnc_RNA
LINC01518	NR_120659.1	10	-1	43550497	43569239	LINC01518	lnc_RNA
LINC02632	NR_184025.1	10	1	43573515	43583920	LINC02632	lnc_RNA
LINC02632	NR_184024.1	10	1	43573515	43583920	LINC02632	lnc_RNA
LOC283028	NR_136644.1	10	-1	43628652	43632672	LOC283028	lnc_RNA
LOC105378269	NR_134498.1	10	1	43632611	43647099	LOC105378269	lnc_RNA
BMS1	XM_054367247.1	10	1	43660231	43712380	BMS1	mRNA
BMS1	XM_054367246.1	10	1	43660239	43712380	BMS1	mRNA
BMS1	NM_014753.4	10	1	43660246	43712380	BMS1	mRNA
BMS1	XR_008488313.1	10	1	43660248	43698046	BMS1	transcript
BMS1	XM_054367248.1	10	1	43660248	43712380	BMS1	mRNA
BMS1	XM_054367249.1	10	1	43660248	43701214	BMS1	mRNA
BMS1	XM_054367250.1	10	1	43660248	43698134	BMS1	mRNA
BMS1	XM_054367251.1	10	1	43660248	43697802	BMS1	mRNA
LOC124902575	XR_007081560.1	10	-1	43687673	43687776	LOC124902575	snoRNA
LINC02623	NR_134479.1	10	1	43748960	43751499	LINC02623	lnc_RNA
LINC01264	NR_126352.1	10	-1	43856483	43858973	LINC01264	lnc_RNA
MIR5100	NR_049836.1	10	1	43875032	43875150	MIR5100	primary_transcript
MIR5100	unassigned_transcript_1816	10	1	43875099	43875120	MIR5100	miRNA
RET	NM_020630.7	10	1	43954542	44007848	RET	mRNA
RET	NM_020975.6	10	1	43954542	44007848	RET	mRNA
RET	NM_001406743.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406744.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406759.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406760.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406765.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406763.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406772.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406769.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406773.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406771.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406782.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406780.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406779.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406781.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406787.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406785.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406764.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406762.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406761.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406768.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406774.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406786.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406783.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406770.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406766.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406767.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406778.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406775.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406776.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406777.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406790.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406788.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406789.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406791.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406784.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406794.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406792.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001406793.1	10	1	43954542	44007848	RET	mRNA
RET	NM_001355216.2	10	1	43982270	44007848	RET	mRNA
CSGALNACT2-DT	NR_186457.1	10	-1	44014320	44015890	CSGALNACT2-DT	lnc_RNA
CSGALNACT2-DT	NR_186456.1	10	-1	44014320	44015890	CSGALNACT2-DT	lnc_RNA
CSGALNACT2	NR_135077.2	10	1	44015942	44064226	CSGALNACT2	transcript
CSGALNACT2	XM_054366240.1	10	1	44015942	44064232	CSGALNACT2	mRNA
CSGALNACT2	NM_018590.5	10	1	44015942	44064226	CSGALNACT2	mRNA
CSGALNACT2	XM_054366244.1	10	1	44015942	44049650	CSGALNACT2	mRNA
CSGALNACT2	XM_054366242.1	10	1	44015942	44044596	CSGALNACT2	mRNA
CSGALNACT2	XM_054366243.1	10	1	44015942	44036862	CSGALNACT2	mRNA
CSGALNACT2	XM_054366241.1	10	1	44016070	44064232	CSGALNACT2	mRNA
CSGALNACT2	XM_054366245.1	10	1	44016204	44064232	CSGALNACT2	mRNA
CSGALNACT2	XM_054366239.1	10	1	44027273	44064232	CSGALNACT2	mRNA
CSGALNACT2	NM_001319654.1	10	1	44032397	44064232	CSGALNACT2	mRNA
CSGALNACT2	NM_001319656.1	10	1	44032397	44064232	CSGALNACT2	mRNA
RASGEF1A	NM_145313.4	10	-1	44073458	44145984	RASGEF1A	mRNA
RASGEF1A	NM_001282862.2	10	-1	44073458	44108665	RASGEF1A	mRNA
RASGEF1A	XM_054365101.1	10	-1	44073458	44082785	RASGEF1A	mRNA
RASGEF1A	XM_054365102.1	10	-1	44073458	44082607	RASGEF1A	mRNA
LOC107984225	XR_007081409.1	10	1	44109016	44111398	LOC107984225	lnc_RNA
LOC107984225	XR_007081410.1	10	1	44109790	44111392	LOC107984225	lnc_RNA
LOC105378271	XR_007081413.1	10	1	44197317	44229254	LOC105378271	lnc_RNA
LINC02633	XR_007081411.1	10	1	44201917	44206861	LINC02633	lnc_RNA
LOC107984226	XR_007081412.1	10	-1	44222141	44230166	LOC107984226	lnc_RNA
FXYD4	NM_173160.3	10	1	44250626	44255324	FXYD4	mRNA
FXYD4	NM_001184963.1	10	1	44250634	44255324	FXYD4	mRNA
HNRNPF	NM_001098204.2	10	-1	44264607	44288176	HNRNPF	mRNA
HNRNPF	NM_004966.4	10	-1	44264607	44288176	HNRNPF	mRNA
HNRNPF	NM_001098205.2	10	-1	44264607	44287847	HNRNPF	mRNA
HNRNPF	NM_001098206.2	10	-1	44264607	44286768	HNRNPF	mRNA
HNRNPF	NM_001098207.2	10	-1	44264607	44276266	HNRNPF	mRNA
HNRNPF	NM_001098208.2	10	-1	44264607	44275759	HNRNPF	mRNA
SNORD3J	NR_145740.1	10	-1	44296248	44296438	SNORD3J	snoRNA
LINC02916	NR_186397.1	10	1	44299616	44304342	LINC02916	lnc_RNA
ZNF487	XM_054366553.1	10	1	44317784	44405853	ZNF487	mRNA
ZNF487	XM_054366561.1	10	1	44317784	44404375	ZNF487	mRNA
ZNF487	XM_054366551.1	10	1	44317784	44404375	ZNF487	mRNA
ZNF487	XM_054366552.1	10	1	44317784	44404375	ZNF487	mRNA
ZNF487	XM_054366556.1	10	1	44317784	44404375	ZNF487	mRNA
ZNF487	NM_001355446.3	10	1	44317784	44364119	ZNF487	mRNA
ZNF487	NM_001355445.3	10	1	44317784	44364119	ZNF487	mRNA
ZNF487	XM_054366560.1	10	1	44317809	44404375	ZNF487	mRNA
ZNF487	XM_054366555.1	10	1	44317809	44404375	ZNF487	mRNA
ZNF487	XM_054366558.1	10	1	44317809	44404375	ZNF487	mRNA
ZNF487	NM_001355448.2	10	1	44317809	44364119	ZNF487	mRNA
ZNF487	NM_001355447.2	10	1	44317809	44364119	ZNF487	mRNA
ZNF487	NM_001355449.2	10	1	44317809	44364119	ZNF487	mRNA
ZNF487	XM_054366559.1	10	1	44318047	44404375	ZNF487	mRNA
ZNF487	NM_001355444.3	10	1	44318047	44364119	ZNF487	mRNA
ZNF487	NM_001355450.1	10	1	44318047	44364119	ZNF487	mRNA
ZNF487	XM_054366557.1	10	1	44350964	44404375	ZNF487	mRNA
ZNF487	XM_054366554.1	10	1	44350966	44404375	ZNF487	mRNA
ZNF239	NM_001099283.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001099284.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	XM_054366863.1	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324347.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001099282.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324352.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324353.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324348.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324351.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	XM_054366864.1	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324350.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	NM_001324349.2	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	XM_054366866.1	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	XM_054366860.1	10	-1	44437270	44455539	ZNF239	mRNA
ZNF239	XM_054366861.1	10	-1	44437270	44455430	ZNF239	mRNA
ZNF239	XM_054366865.1	10	-1	44437270	44455209	ZNF239	mRNA
ZNF239	XM_054366867.1	10	-1	44437270	44455208	ZNF239	mRNA
ZNF239	NM_005674.3	10	-1	44437270	44449382	ZNF239	mRNA
ZNF239	XM_054366862.1	10	-1	44437270	44445130	ZNF239	mRNA
ZNF239	XM_054366868.1	10	-1	44437270	44444197	ZNF239	mRNA
LOC107984165	XR_007081002.1	10	-1	44479170	44479885	LOC107984165	transcript
ZNF485	NM_001318140.2	10	1	44487360	44498826	ZNF485	mRNA
ZNF485	NM_145312.4	10	1	44487360	44498826	ZNF485	mRNA
ZNF485	NM_001318142.2	10	1	44487360	44498826	ZNF485	mRNA
ZNF485	NM_001318143.2	10	1	44487360	44498826	ZNF485	mRNA
ZNF485	NM_001318141.2	10	1	44487360	44498826	ZNF485	mRNA
ZNF485	XM_054365100.1	10	1	44489611	44498826	ZNF485	mRNA
ZNF32-AS3	NR_038867.1	10	1	44509739	44555594	ZNF32-AS3	lnc_RNA
ZNF32	NM_006973.3	10	-1	44524781	44529800	ZNF32	mRNA
ZNF32	NM_001324167.2	10	-1	44524781	44529800	ZNF32	mRNA
ZNF32	NM_001324166.2	10	-1	44524781	44529800	ZNF32	mRNA
ZNF32	NM_001324164.2	10	-1	44524781	44529800	ZNF32	mRNA
ZNF32	NM_001005368.3	10	-1	44524781	44529718	ZNF32	mRNA
ZNF32	NM_001324168.2	10	-1	44524781	44529718	ZNF32	mRNA
ZNF32	NM_001324165.2	10	-1	44524781	44529718	ZNF32	mRNA
ZNF32-AS1	NR_047557.1	10	1	44524791	44525966	ZNF32-AS1	lnc_RNA
ZNF32-AS2	NR_047558.1	10	1	44526861	44528938	ZNF32-AS2	lnc_RNA
LINC02658	NR_134483.1	10	-1	44658432	44659772	LINC02658	lnc_RNA
LINC02658	NR_134484.1	10	-1	44658432	44659695	LINC02658	lnc_RNA
LOC105378275	XR_007081448.1	10	1	44659816	44699609	LOC105378275	lnc_RNA
LOC105378275	XR_007081449.1	10	1	44664415	44699609	LOC105378275	lnc_RNA
HNRNPA3P1	NR_002726.2	10	-1	44668282	44671287	HNRNPA3P1	transcript
LINC00619	NR_033923.1	10	1	44726149	44731458	LINC00619	lnc_RNA
LINC00840	NR_038268.1	10	1	44740250	44776270	LINC00840	lnc_RNA
LINC02659	NR_184143.1	10	-1	44782201	44793197	LINC02659	lnc_RNA
LINC02659	NR_184140.1	10	-1	44782201	44793197	LINC02659	lnc_RNA
LINC02659	NR_184144.1	10	-1	44782201	44793197	LINC02659	lnc_RNA
LINC02659	NR_184142.1	10	-1	44782201	44793197	LINC02659	lnc_RNA
LINC02659	NR_184145.1	10	-1	44782201	44793197	LINC02659	lnc_RNA
LINC00841	NR_136147.1	10	1	44790131	44862075	LINC00841	lnc_RNA
LINC00841	NR_033846.2	10	1	44790131	44850718	LINC00841	lnc_RNA
LINC00841	NR_136148.1	10	1	44793230	44795334	LINC00841	lnc_RNA
LOC124902543	XR_007081453.1	10	1	44986415	45011283	LOC124902543	lnc_RNA
LINC02881	NR_164139.1	10	1	45173595	45175493	LINC02881	lnc_RNA
LOC124902544	XR_007081364.1	10	-1	45174758	45232123	LOC124902544	lnc_RNA
CXCL12	NM_001277990.2	10	-1	45251013	45265954	CXCL12	mRNA
CXCL12	NM_000609.7	10	-1	45251013	45265954	CXCL12	mRNA
CXCL12	NM_001033886.2	10	-1	45256720	45265954	CXCL12	mRNA
CXCL12	NM_001178134.2	10	-1	45257920	45265954	CXCL12	mRNA
CXCL12	NM_199168.4	10	-1	45257920	45265954	CXCL12	mRNA
LOC107984179	XR_007081365.1	10	1	45270622	45282704	LOC107984179	lnc_RNA
TMEM72-AS1	NR_033842.1	10	-1	45691596	45840653	TMEM72-AS1	lnc_RNA
TMEM72	NM_001123376.3	10	1	45792055	45818001	TMEM72	mRNA
TMEM72	NM_001345926.2	10	1	45792055	45818001	TMEM72	mRNA
RASSF4	NM_032023.4	10	1	45840766	45876855	RASSF4	mRNA
DEPP1	NM_007021.4	10	-1	45857092	45859773	DEPP1	mRNA
ZNF22-AS1	NR_126421.2	10	-1	45874896	45881759	ZNF22-AS1	lnc_RNA
ZNF22-AS1	NR_164113.1	10	-1	45878654	45881759	ZNF22-AS1	lnc_RNA
ZNF22	NM_006963.5	10	1	45881879	45886287	ZNF22	mRNA
RSU1P2	NR_024472.1	10	-1	45980455	46035589	RSU1P2	transcript
ANKRD30BP3	NR_033891.1	10	1	46035655	46067069	ANKRD30BP3	transcript
MIR3156-1	NR_036112.1	10	1	46045013	46045087	MIR3156-1	primary_transcript
MIR3156-1	unassigned_transcript_1817	10	1	46045020	46045041	MIR3156-1	miRNA
MIR3156-1	unassigned_transcript_1818	10	1	46045061	46045081	MIR3156-1	miRNA
LOC105378283	XR_007080975.1	10	-1	46072523	46105508	LOC105378283	lnc_RNA
OR13A1	XM_054366717.1	10	-1	46183344	46192711	OR13A1	mRNA
OR13A1	XM_054366716.1	10	-1	46183344	46192711	OR13A1	mRNA
OR13A1	XM_054366713.1	10	-1	46183344	46192711	OR13A1	mRNA
OR13A1	XM_054366714.1	10	-1	46183344	46192711	OR13A1	mRNA
OR13A1	XM_054366715.1	10	-1	46183344	46188941	OR13A1	mRNA
OR13A1	NM_001004297.3	10	-1	46183700	46196657	OR13A1	mRNA
ALOX5	NM_001320862.2	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	NM_000698.5	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	NM_001256154.3	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	NM_001320861.2	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	XM_054365379.1	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	NM_001256153.3	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	XM_054365380.1	10	1	46255243	46327106	ALOX5	mRNA
ALOX5	XM_054365381.1	10	1	46263510	46327106	ALOX5	mRNA
LOC102724323	NR_120674.1	10	-1	46325557	46334109	LOC102724323	lnc_RNA
MARCHF8	NM_145021.6	10	-1	46335573	46475913	MARCHF8	mRNA
MARCHF8	NM_001401646.1	10	-1	46335573	46475913	MARCHF8	mRNA
MARCHF8	NM_001401645.1	10	-1	46335573	46475913	MARCHF8	mRNA
MARCHF8	XM_054365098.1	10	-1	46335573	46475913	MARCHF8	mRNA
