DDX11L5	NR_051986.1	9	1	5788	8326	DDX11L5	transcript
SH3GL2	XM_054363551.1	9	1	17628437	17809924	SH3GL2	mRNA
LOC105375987	XR_007079662.1	9	-1	17915366	17920461	LOC105375987	lnc_RNA
ADAMTSL1	XM_054364166.1	9	1	17919720	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364168.1	9	1	17919720	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364164.1	9	1	17920535	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364167.1	9	1	17920535	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364165.1	9	1	18044528	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364170.1	9	1	18095679	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364171.1	9	1	18126998	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364172.1	9	1	18346388	18923930	ADAMTSL1	mRNA
LOC107986990	XR_007079657.1	9	1	18357728	18397445	LOC107986990	lnc_RNA
LOC105369293	XR_007079661.1	9	-1	18427028	18450759	LOC105369293	lnc_RNA
LOC105369293	XR_007079660.1	9	-1	18427028	18436165	LOC105369293	lnc_RNA
ADAMTSL1	NM_001040272.6	9	1	18487408	18923930	ADAMTSL1	mRNA
ADAMTSL1	XM_054364169.1	9	1	18487408	18923930	ADAMTSL1	mRNA
ADAMTSL1	NM_052866.5	9	1	18487408	18698218	ADAMTSL1	mRNA
MIR3152	NR_036107.1	9	1	18586578	18586651	MIR3152	primary_transcript
MIR3152	unassigned_transcript_1660	9	1	18586588	18586609	MIR3152	miRNA
MIR3152	unassigned_transcript_1661	9	1	18586622	18586643	MIR3152	miRNA
LOC102724102	XR_007079656.1	9	-1	18670912	18707646	LOC102724102	lnc_RNA
ADAMTSL1	XM_054364173.1	9	1	18675253	18923930	ADAMTSL1	mRNA
LOC124902127	XR_007079663.1	9	-1	18809705	18813572	LOC124902127	lnc_RNA
LOC105375985	XR_007079658.1	9	-1	18905546	18914090	LOC105375985	lnc_RNA
LOC105375985	XR_007079659.1	9	-1	18905546	18914087	LOC105375985	lnc_RNA
SAXO1	NM_001287049.2	9	-1	18940631	19062204	SAXO1	mRNA
SAXO1	XM_054362108.1	9	-1	18940631	19061889	SAXO1	mRNA
SAXO1	NM_001287050.2	9	-1	18940631	19046096	SAXO1	mRNA
SAXO1	NM_153707.4	9	-1	18940631	19046096	SAXO1	mRNA
SAXO1	XM_054362106.1	9	-1	18940631	19002735	SAXO1	mRNA
SAXO1	XM_054362107.1	9	-1	18940631	18960619	SAXO1	mRNA
RRAGA	NM_006570.5	9	1	19062292	19063890	RRAGA	mRNA
HAUS6	NM_001270890.2	9	-1	19066006	19115757	HAUS6	mRNA
HAUS6	NM_017645.5	9	-1	19066006	19115757	HAUS6	mRNA
HAUS6	XM_054363132.1	9	-1	19066006	19078489	HAUS6	mRNA
SCARNA8	NR_003009.1	9	-1	19076523	19076653	SCARNA8	scaRNA
PLIN2	NR_038064.2	9	-1	19128612	19140276	PLIN2	transcript
PLIN2	NM_001122.4	9	-1	19128612	19140276	PLIN2	mRNA
DENND4C	NR_169842.1	9	1	19243303	19387084	DENND4C	transcript
DENND4C	NR_169852.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169854.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169850.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169849.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169845.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169843.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169844.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169853.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169851.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_073201.4	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169848.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169847.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NR_169846.1	9	1	19243483	19387084	DENND4C	transcript
DENND4C	NM_001386047.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	XM_054363271.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	XM_054363270.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386044.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386039.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001330640.2	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386045.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386026.2	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386038.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386040.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_017925.7	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386042.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386037.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386041.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386046.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	XM_054363272.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386034.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386030.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386035.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386032.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386048.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386031.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386043.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	NM_001386036.1	9	1	19243483	19387084	DENND4C	mRNA
DENND4C	XM_054363273.1	9	1	19243483	19369845	DENND4C	mRNA
RPS6	NM_001010.3	9	-1	19388517	19393023	RPS6	mRNA
ACER2	XR_008488012.1	9	1	19421828	19463092	ACER2	transcript
ACER2	XR_008488013.1	9	1	19421828	19463092	ACER2	transcript
ACER2	NM_001010887.3	9	1	19421828	19465242	ACER2	mRNA
ACER2	XM_054362905.1	9	1	19421828	19463092	ACER2	mRNA
ACER2	XM_054362906.1	9	1	19421828	19459155	ACER2	mRNA
ACER2	XM_054362903.1	9	1	19422598	19465242	ACER2	mRNA
ACER2	XM_054362904.1	9	1	19432510	19465242	ACER2	mRNA
ACER2	XM_054362907.1	9	1	19436709	19465242	ACER2	mRNA
MAP1LC3BP1	XM_047445478.1	9	-1	19473663	19476127	MAP1LC3BP1	mRNA
LOC105375988	XR_007079666.1	9	1	19482840	19575843	LOC105375988	lnc_RNA
LOC105375988	XR_007079665.1	9	1	19495035	19575843	LOC105375988	lnc_RNA
LOC105375988	XR_007079664.1	9	1	19495057	19575843	LOC105375988	lnc_RNA
SLC24A2	XM_054362637.1	9	-1	19520160	20321675	SLC24A2	mRNA
SLC24A2	NM_001193288.3	9	-1	19520160	19802944	SLC24A2	mRNA
SLC24A2	NM_020344.4	9	-1	19520160	19802944	SLC24A2	mRNA
SLC24A2	NM_001375851.1	9	-1	19520160	19802944	SLC24A2	mRNA
SLC24A2	NM_001375850.1	9	-1	19520160	19802944	SLC24A2	mRNA
LOC105375988	XR_007079667.1	9	1	19562888	19575843	LOC105375988	lnc_RNA
MLLT3	NM_004529.4	9	-1	20355454	20636229	MLLT3	mRNA
MLLT3	NM_001286691.2	9	-1	20355454	20635667	MLLT3	mRNA
LOC124902129	XR_007079669.1	9	1	20360905	20375242	LOC124902129	lnc_RNA
LOC124902129	XR_007079668.1	9	1	20360905	20375242	LOC124902129	lnc_RNA
MIR4473	NR_039684.1	9	-1	20424932	20425022	MIR4473	primary_transcript
MIR4473	unassigned_transcript_1662	9	-1	20424945	20424966	MIR4473	miRNA
MIR4474	NR_039685.1	9	-1	20516052	20516129	MIR4474	primary_transcript
MIR4474	unassigned_transcript_1663	9	-1	20516064	20516085	MIR4474	miRNA
MIR4474	unassigned_transcript_1664	9	-1	20516097	20516117	MIR4474	miRNA
FOCAD	XM_054363170.1	9	1	20669421	21009826	FOCAD	mRNA
FOCAD	XM_054363172.1	9	1	20669421	21009826	FOCAD	mRNA
FOCAD	NM_017794.5	9	1	20672105	21009826	FOCAD	mRNA
FOCAD-AS1	NR_121601.1	9	-1	20697131	20698579	FOCAD-AS1	lnc_RNA
FOCAD	XM_054363171.1	9	1	20698088	21009826	FOCAD	mRNA
FOCAD	NM_001375567.1	9	1	20698088	21009826	FOCAD	mRNA
FOCAD	NM_001375568.1	9	1	20698088	21009826	FOCAD	mRNA
FOCAD	NM_001375570.1	9	1	20698088	21009826	FOCAD	mRNA
FOCAD	XM_054363173.1	9	1	20698088	21009826	FOCAD	mRNA
FOCAD	XM_054363166.1	9	1	20698114	21009826	FOCAD	mRNA
FOCAD	XM_054363169.1	9	1	20698114	21009826	FOCAD	mRNA
FOCAD	XM_054363168.1	9	1	20708349	21009826	FOCAD	mRNA
FOCAD	XM_054363167.1	9	1	20708349	21009826	FOCAD	mRNA
FOCAD	XM_054363177.1	9	1	20708349	20990383	FOCAD	mRNA
FOCAD	XM_054363178.1	9	1	20708349	20958631	FOCAD	mRNA
MIR491	NR_030166.1	9	1	20729892	20729975	MIR491	primary_transcript
MIR491	unassigned_transcript_1665	9	1	20729907	20729928	MIR491	miRNA
MIR491	unassigned_transcript_1666	9	1	20729941	20729962	MIR491	miRNA
FOCAD	XM_054363174.1	9	1	20731189	21009826	FOCAD	mRNA
FOCAD	XM_054363175.1	9	1	20739002	21009826	FOCAD	mRNA
FOCAD	XM_054363176.1	9	1	20769723	21009826	FOCAD	mRNA
SNORA30B	NR_145762.1	9	1	20800729	20800857	SNORA30B	snoRNA
HACD4	NM_001010915.5	9	-1	21013385	21045517	HACD4	mRNA
HACD4	NM_001321903.2	9	-1	21013385	21045517	HACD4	mRNA
HACD4	NM_001321883.2	9	-1	21013385	21045517	HACD4	mRNA
HACD4	XM_054362964.1	9	-1	21013385	21045517	HACD4	mRNA
HACD4	XM_054362965.1	9	-1	21025270	21045517	HACD4	mRNA
IFNB1	NM_002176.4	9	-1	21090986	21091824	IFNB1	mRNA
IFNW1	NM_002177.3	9	-1	21154492	21155692	IFNW1	mRNA
IFNA21	NM_002175.2	9	-1	21179487	21180510	IFNA21	mRNA
IFNA4	NM_021068.4	9	-1	21200472	21201441	IFNA4	mRNA
IFNA7	NM_021057.2	9	-1	21215326	21216062	IFNA7	mRNA
IFNA10	NM_002171.2	9	-1	21220038	21221000	IFNA10	mRNA
IFNA16	NM_002173.3	9	-1	21230238	21231176	IFNA16	mRNA
IFNA17	NM_021268.2	9	-1	21241096	21242075	IFNA17	mRNA
IFNA14	NM_002172.3	9	-1	21252853	21253856	IFNA14	mRNA
LOC107987053	XR_007079670.1	9	1	21281766	21351471	LOC107987053	lnc_RNA
IFNA22P	NR_036676.1	9	-1	21291856	21292731	IFNA22P	transcript
IFNA5	NM_002169.3	9	-1	21318494	21319481	IFNA5	mRNA
KLHL9	NM_018847.4	9	-1	21343833	21349574	KLHL9	mRNA
IFNA6	NM_021002.2	9	-1	21364486	21365055	IFNA6	mRNA
IFNA13	NM_006900.4	9	-1	21381549	21382234	IFNA13	mRNA
IFNA2	NM_000605.4	9	-1	21398432	21399575	IFNA2	mRNA
IFNA8	NM_002170.4	9	1	21423291	21424355	IFNA8	mRNA
IFNA1	NM_024013.3	9	1	21454606	21455483	IFNA1	mRNA
MIR31HG	NR_152878.1	9	-1	21468440	21573988	MIR31HG	lnc_RNA
MIR31HG	NR_152877.1	9	-1	21468440	21573988	MIR31HG	lnc_RNA
MIR31HG	NR_152879.1	9	-1	21468440	21573988	MIR31HG	lnc_RNA
MIR31HG	NR_027054.2	9	-1	21468440	21573988	MIR31HG	lnc_RNA
IFNE	NM_176891.5	9	-1	21495017	21496491	IFNE	mRNA
MIR31	NR_029505.1	9	-1	21526301	21526371	MIR31	primary_transcript
MIR31	unassigned_transcript_1667	9	-1	21526307	21526328	MIR31	miRNA
MIR31	unassigned_transcript_1668	9	-1	21526344	21526364	MIR31	miRNA
LOC124900282	XR_007080665.1	9	-1	21538498	21538573	LOC124900282	snoRNA
LOC107987026	XR_007079671.1	9	-1	21712235	21782212	LOC107987026	lnc_RNA
MTAP	NR_173242.1	9	1	21816863	21881324	MTAP	transcript
MTAP	NM_001396044.1	9	1	21816863	21955417	MTAP	mRNA
MTAP	NM_001396043.1	9	1	21816863	21955417	MTAP	mRNA
MTAP	NM_001396045.1	9	1	21816863	21955417	MTAP	mRNA
MTAP	NM_001396042.1	9	1	21816863	21955417	MTAP	mRNA
MTAP	NM_001396041.1	9	1	21816863	21950328	MTAP	mRNA
MTAP	NM_001396040.1	9	1	21816863	21881324	MTAP	mRNA
MTAP	NM_002451.4	9	1	21816863	21881324	MTAP	mRNA
CDKN2A-AS1	NR_024274.1	9	1	21981439	21982054	CDKN2A-AS1	lnc_RNA
CDKN2A	NM_001363763.2	9	-1	21982052	22009697	CDKN2A	mRNA
CDKN2A	XM_054361703.1	9	-1	21982052	22009484	CDKN2A	mRNA
CDKN2A	NM_058195.4	9	-1	21982052	22008765	CDKN2A	mRNA
CDKN2A	NM_000077.5	9	-1	21982052	21989169	CDKN2A	mRNA
CDKN2A	NM_001195132.2	9	-1	21982052	21989169	CDKN2A	mRNA
CDKN2A	NM_058197.5	9	-1	21982052	21989169	CDKN2A	mRNA
CDKN2A	XM_054361701.1	9	-1	21982971	21989169	CDKN2A	mRNA
CDKN2A	XM_054361700.1	9	-1	21984105	21989169	CDKN2A	mRNA
CDKN2A	XM_054361702.1	9	-1	21984105	21985902	CDKN2A	mRNA
CDKN2A	XM_054361704.1	9	-1	21984105	21985660	CDKN2A	mRNA
CDKN2B-AS1	NR_185867.1	9	1	22009164	22142437	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185859.1	9	1	22009164	22142437	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_120536.1	9	1	22009164	22135389	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_003529.4	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047532.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185863.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185851.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185866.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185865.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185854.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185862.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185853.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185860.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185864.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185855.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185850.1	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047543.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047535.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047537.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047534.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047536.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047538.2	9	1	22009164	22135008	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047539.2	9	1	22009164	22092741	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047540.2	9	1	22009164	22092741	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047541.2	9	1	22009164	22092741	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047542.2	9	1	22009164	22092741	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_047533.2	9	1	22009164	22092741	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185857.1	9	1	22009164	22071546	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185856.1	9	1	22009164	22071546	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185852.1	9	1	22009164	22071546	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185858.1	9	1	22009164	22071546	CDKN2B-AS1	lnc_RNA
CDKN2B-AS1	NR_185861.1	9	1	22009164	22071546	CDKN2B-AS1	lnc_RNA
CDKN2B	NM_078487.2	9	-1	22017276	22023690	CDKN2B	mRNA
CDKN2B	NM_004936.4	9	-1	22017276	22023682	CDKN2B	mRNA
DMRTA1	NM_022160.3	9	1	22461237	22470151	DMRTA1	mRNA
LINC01239	NR_038977.1	9	1	22652804	22830317	LINC01239	lnc_RNA
LOC107987054	XR_007079672.1	9	-1	22673243	22712886	LOC107987054	lnc_RNA
LOC105375990	XR_007079673.1	9	-1	22923277	22946198	LOC105375990	lnc_RNA
LOC124902132	XR_007079674.1	9	1	22963140	22968421	LOC124902132	lnc_RNA
LOC105369298	XR_007080178.1	9	-1	23488749	23490543	LOC105369298	lnc_RNA
LOC101929563	NR_121602.1	9	-1	23506700	23678402	LOC101929563	lnc_RNA
ELAVL2	XM_054362248.1	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001385694.1	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001351466.2	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001385696.1	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001351462.2	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001351460.2	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001385695.1	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	NM_001351456.2	9	-1	23696100	23856586	ELAVL2	mRNA
ELAVL2	XM_054362243.1	9	-1	23696100	23855961	ELAVL2	mRNA
ELAVL2	NM_001351472.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351468.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351477.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_004432.5	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351467.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351463.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351461.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351464.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351457.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351455.2	9	-1	23696100	23832220	ELAVL2	mRNA
ELAVL2	NM_001351478.2	9	-1	23696100	23829112	ELAVL2	mRNA
ELAVL2	NM_001351473.2	9	-1	23696100	23829112	ELAVL2	mRNA
ELAVL2	NM_001351469.2	9	-1	23696100	23829112	ELAVL2	mRNA
ELAVL2	NM_001351458.2	9	-1	23696100	23829112	ELAVL2	mRNA
ELAVL2	NM_001385697.1	9	-1	23696100	23829112	ELAVL2	mRNA
ELAVL2	NM_001351474.2	9	-1	23696100	23828535	ELAVL2	mRNA
ELAVL2	XM_054362250.1	9	-1	23696100	23828535	ELAVL2	mRNA
ELAVL2	NM_001385693.1	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001171195.2	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001351475.2	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001351470.2	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001385700.1	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001385701.1	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001385699.1	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001385698.1	9	-1	23696100	23827800	ELAVL2	mRNA
ELAVL2	NM_001385703.1	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001385702.1	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001171197.2	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001351476.2	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001351471.2	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001351465.2	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001351459.2	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001385704.1	9	-1	23696100	23827289	ELAVL2	mRNA
ELAVL2	NM_001385705.1	9	-1	23696100	23827136	ELAVL2	mRNA
ELAVL2	NM_001385707.1	9	-1	23696100	23827136	ELAVL2	mRNA
ELAVL2	XM_054362242.1	9	-1	23696100	23800070	ELAVL2	mRNA
ELAVL2	XM_054362239.1	9	-1	23696100	23799990	ELAVL2	mRNA
ELAVL2	XM_054362238.1	9	-1	23696100	23799988	ELAVL2	mRNA
ELAVL2	XM_054362237.1	9	-1	23696100	23799988	ELAVL2	mRNA
ELAVL2	XM_054362240.1	9	-1	23696100	23799983	ELAVL2	mRNA
ELAVL2	XM_054362247.1	9	-1	23696100	23789532	ELAVL2	mRNA
ELAVL2	XM_054362246.1	9	-1	23696100	23789532	ELAVL2	mRNA
ELAVL2	XM_054362245.1	9	-1	23696100	23789532	ELAVL2	mRNA
ELAVL2	XM_054362244.1	9	-1	23696100	23785640	ELAVL2	mRNA
ELAVL2	XM_054362251.1	9	-1	23696100	23785634	ELAVL2	mRNA
ELAVL2	XM_054362249.1	9	-1	23696100	23785634	ELAVL2	mRNA
ELAVL2	XM_054362241.1	9	-1	23696100	23771118	ELAVL2	mRNA
ELAVL2	XM_054362254.1	9	-1	23696100	23740418	ELAVL2	mRNA
ELAVL2	XM_054362252.1	9	-1	23699198	23771118	ELAVL2	mRNA
ELAVL2	XM_054362253.1	9	-1	23699219	23771118	ELAVL2	mRNA
LOC105375992	XR_007080181.1	9	1	23832408	23836441	LOC105375992	lnc_RNA
LOC105375992	XR_007080182.1	9	1	23832408	23835770	LOC105375992	lnc_RNA
LOC105375993	XR_007080179.1	9	1	23857105	23955632	LOC105375993	lnc_RNA
LOC105375993	XR_007080180.1	9	1	23857105	23955632	LOC105375993	lnc_RNA
LOC105375994	XR_007080183.1	9	1	24537286	24549667	LOC105375994	lnc_RNA
LOC105375994	XR_007080184.1	9	1	24543182	24549662	LOC105375994	lnc_RNA
IZUMO3	XM_054361691.1	9	-1	24548941	24551927	IZUMO3	mRNA
IZUMO3	NM_001365008.2	9	-1	24548941	24551894	IZUMO3	mRNA
IZUMO3	NM_001271706.1	9	-1	24549204	24551673	IZUMO3	mRNA
IZUMO3	XM_054361692.1	9	-1	24550198	24551894	IZUMO3	mRNA
LOC107987056	XR_007080431.1	9	-1	25488738	25541171	LOC107987056	lnc_RNA
LOC105375996	XR_007079576.1	9	-1	25552278	25580429	LOC105375996	lnc_RNA
LOC105375997	XR_007079685.1	9	-1	25591567	25597775	LOC105375997	lnc_RNA
TUSC1	NM_001004125.3	9	-1	25687486	25688961	TUSC1	mRNA
LINC01241	NR_121604.1	9	1	25790535	25823441	LINC01241	lnc_RNA
LINC03106	NR_170894.1	9	1	26077177	26128896	LINC03106	lnc_RNA
LOC107987027	XR_007080231.1	9	1	26143480	26158103	LOC107987027	lnc_RNA
LOC105375999	XR_007080232.1	9	-1	26357124	26512609	LOC105375999	lnc_RNA
LOC105375999	XR_007080233.1	9	-1	26357124	26451282	LOC105375999	lnc_RNA
LOC105375999	XR_007080234.1	9	-1	26357124	26437810	LOC105375999	lnc_RNA
LOC105369289	XR_007080235.1	9	1	26686796	26691671	LOC105369289	lnc_RNA
LOC105376000	XR_007080236.1	9	-1	26725901	26735603	LOC105376000	lnc_RNA
LOC107987028	XR_007080237.1	9	-1	26807959	26814747	LOC107987028	lnc_RNA
CAAP1	NM_024828.4	9	-1	26851324	26903417	CAAP1	mRNA
CAAP1	NM_001167575.2	9	-1	26851324	26903417	CAAP1	mRNA
CAAP1	XM_054363861.1	9	-1	26871681	26903417	CAAP1	mRNA
PLAA	NM_001321546.2	9	-1	26913987	26957845	PLAA	mRNA
PLAA	NM_001031689.3	9	-1	26913987	26957845	PLAA	mRNA
PLAA	XM_054364180.1	9	-1	26920942	26957845	PLAA	mRNA
PLAA	XM_054364181.1	9	-1	26924560	26957845	PLAA	mRNA
PLAA	XM_054364182.1	9	-1	26924561	26957845	PLAA	mRNA
IFT74	NM_001099223.3	9	1	26957713	27076715	IFT74	mRNA
IFT74	NM_001099222.3	9	1	26957903	27076715	IFT74	mRNA
IFT74-AS1	NR_121605.1	9	-1	26966369	26966896	IFT74-AS1	lnc_RNA
IFT74	NM_001349928.2	9	1	26967001	27076715	IFT74	mRNA
IFT74	NM_025103.4	9	1	26967001	27076715	IFT74	mRNA
IFT74	NM_001099224.3	9	1	26967001	27047380	IFT74	mRNA
LRRC19	NM_022901.3	9	-1	27003714	27016252	LRRC19	mRNA
LOC124902134	XR_007080238.1	9	1	27113276	27116401	LOC124902134	lnc_RNA
TEK	NM_000459.5	9	1	27119797	27240735	TEK	mRNA
TEK	NM_001290077.2	9	1	27119797	27240735	TEK	mRNA
TEK	NM_001290078.2	9	1	27119797	27240735	TEK	mRNA
TEK	NM_001375475.1	9	1	27120022	27240735	TEK	mRNA
TEK	NM_001375476.1	9	1	27120022	27240735	TEK	mRNA
REXO6P	NR_026679.1	9	-1	27256245	27293376	REXO6P	transcript
EQTN	NM_001161585.2	9	-1	27295236	27307732	EQTN	mRNA
EQTN	NM_020641.3	9	-1	27295236	27307732	EQTN	mRNA
EQTN	XM_054363129.1	9	-1	27295236	27302976	EQTN	mRNA
MOB3B	NM_024761.5	9	-1	27335803	27540380	MOB3B	mRNA
MOB3B	XM_054363858.1	9	-1	27335803	27508634	MOB3B	mRNA
MOB3B	XM_054363860.1	9	-1	27335803	27488869	MOB3B	mRNA
MOB3B	XM_054363857.1	9	-1	27335803	27488869	MOB3B	mRNA
MOB3B	XM_054363859.1	9	-1	27335803	27476362	MOB3B	mRNA
IFNK	NM_020124.3	9	1	27534854	27537062	IFNK	mRNA
C9orf72	NM_001256054.3	9	-1	27557112	27584475	C9orf72	mRNA
C9orf72	NM_018325.5	9	-1	27557112	27584060	C9orf72	mRNA
C9orf72	NM_145005.7	9	-1	27570990	27584475	C9orf72	mRNA
LOC124906825	XR_007080245.1	9	-1	27596225	27698034	LOC124906825	lnc_RNA
LOC105376002	XR_007080247.1	9	1	27674977	27694814	LOC105376002	lnc_RNA
LOC105376002	XR_007080246.1	9	1	27676088	27694814	LOC105376002	lnc_RNA
LOC124902135	XR_007080248.1	9	1	27722133	27756847	LOC124902135	transcript
LOC124902135	XM_047445473.1	9	1	27722133	27772981	LOC124902135	mRNA
LINGO2	NM_152570.4	9	-1	27948210	28732530	LINGO2	mRNA
LINGO2	XR_008487942.1	9	-1	27951196	29231559	LINGO2	transcript
LINGO2	XM_054362036.1	9	-1	27951196	29231559	LINGO2	mRNA
