DDX11L12	NR_197621.1	19	1	4460	6999	DDX11L12	transcript
GPR108	NM_020171.2	19	-1	6719314	6726693	GPR108	mRNA
GPR108	NM_001394728.1	19	-1	6719314	6726693	GPR108	mRNA
GPR108	NM_001394726.1	19	-1	6719314	6726693	GPR108	mRNA
GPR108	NM_001394715.1	19	-1	6719314	6726693	GPR108	mRNA
MIR6791	NR_106849.1	19	-1	6726103	6726169	MIR6791	primary_transcript
MIR6791	unassigned_transcript_3268	19	-1	6726103	6726123	MIR6791	miRNA
MIR6791	unassigned_transcript_3269	19	-1	6726143	6726164	MIR6791	miRNA
TRIP10	NR_110231.2	19	1	6729071	6740925	TRIP10	transcript
TRIP10	NM_001288962.2	19	1	6729071	6740925	TRIP10	mRNA
TRIP10	NM_004240.4	19	1	6729071	6740925	TRIP10	mRNA
TRIP10	XM_054322670.1	19	1	6729071	6740875	TRIP10	mRNA
TRIP10	NM_001288963.3	19	1	6729071	6740875	TRIP10	mRNA
TRIP10	XM_054322671.1	19	1	6729071	6735129	TRIP10	mRNA
LOC124904623	XR_007088854.1	19	-1	6737688	6737982	LOC124904623	lnc_RNA
SH2D3A	NM_001386589.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439231.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439229.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439226.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439230.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386588.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439228.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386583.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386587.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386586.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439227.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386585.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001386584.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_005490.3	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	NM_001439225.1	19	-1	6741555	6756831	SH2D3A	mRNA
SH2D3A	XM_054319471.1	19	-1	6741555	6751100	SH2D3A	mRNA
SH2D3A	XM_054319476.1	19	-1	6743652	6756831	SH2D3A	mRNA
VAV1	NM_005428.4	19	1	6762101	6846684	VAV1	mRNA
VAV1	XM_054321944.1	19	1	6762101	6846684	VAV1	mRNA
VAV1	NM_001258206.2	19	1	6762101	6846684	VAV1	mRNA
VAV1	NM_001258207.2	19	1	6762101	6846684	VAV1	mRNA
ADGRE1	XM_054320175.1	19	1	6876897	6929770	ADGRE1	mRNA
ADGRE1	NM_001974.5	19	1	6876897	6929770	ADGRE1	mRNA
ADGRE1	NM_001256253.2	19	1	6876897	6929770	ADGRE1	mRNA
ADGRE1	NM_001256255.2	19	1	6876897	6929770	ADGRE1	mRNA
ADGRE1	NM_001256252.2	19	1	6876897	6929770	ADGRE1	mRNA
ADGRE1	NM_001256254.2	19	1	6876897	6929770	ADGRE1	mRNA
LOC105372256	XR_007088855.1	19	-1	6891311	6928026	LOC105372256	lnc_RNA
ADGRE4P	NR_024075.2	19	-1	6940057	6988111	ADGRE4P	transcript
ADGRE4P	NR_174976.1	19	-1	6940057	6988111	ADGRE4P	transcript
MARK2P21	NR_024372.1	19	-1	6995265	6996727	MARK2P21	transcript
LOC112268245	XR_007088856.1	19	1	6996951	7005222	LOC112268245	lnc_RNA
MBD3L2B	NM_001364674.2	19	-1	7009267	7011729	MBD3L2B	mRNA
MBD3L5	NM_001136507.2	19	1	7020866	7023300	MBD3L5	mRNA
MBD3L4	NM_001164419.3	19	-1	7027862	7030292	MBD3L4	mRNA
MBD3L2	NM_144614.4	19	1	7039410	7041824	MBD3L2	mRNA
MBD3L3	NM_001164425.4	19	-1	7046201	7048669	MBD3L3	mRNA
ZNF557	NM_024341.3	19	1	7060474	7078726	ZNF557	mRNA
ZNF557	NM_001044388.2	19	1	7060474	7078726	ZNF557	mRNA
ZNF557	NM_001044387.2	19	1	7060474	7078726	ZNF557	mRNA
ZNF557	XM_054322143.1	19	1	7060474	7078726	ZNF557	mRNA
LOC124904625	XR_007088857.1	19	-1	7077980	7090490	LOC124904625	lnc_RNA
LOC124904625	XR_007088858.1	19	-1	7077980	7084085	LOC124904625	lnc_RNA
INSR	XM_054320899.1	19	-1	7103362	7286608	INSR	mRNA
INSR	NM_001079817.3	19	-1	7103362	7286608	INSR	mRNA
INSR	XM_054320898.1	19	-1	7103362	7286608	INSR	mRNA
INSR	NM_000208.4	19	-1	7103362	7286608	INSR	mRNA
ARHGEF18	XM_054320376.1	19	1	7341415	7473145	ARHGEF18	mRNA
ARHGEF18	NM_001367823.1	19	1	7341415	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320374.1	19	1	7347936	7480103	ARHGEF18	mRNA
ARHGEF18	XM_054320373.1	19	1	7347937	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320372.1	19	1	7347938	7473145	ARHGEF18	mRNA
ARHGEF18	XR_008485127.1	19	1	7347939	7473145	ARHGEF18	transcript
ARHGEF18	XM_054320375.1	19	1	7347939	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320382.1	19	1	7347950	7464450	ARHGEF18	mRNA
ARHGEF18	XM_054320377.1	19	1	7355186	7473145	ARHGEF18	mRNA
ARHGEF18-AS1	NR_186326.1	19	-1	7380657	7387569	ARHGEF18-AS1	lnc_RNA
ARHGEF18-AS1	NR_186325.1	19	-1	7380657	7387569	ARHGEF18-AS1	lnc_RNA
ARHGEF18	XR_008485128.1	19	1	7387655	7473145	ARHGEF18	transcript
ARHGEF18	XM_054320379.1	19	1	7387655	7480103	ARHGEF18	mRNA
ARHGEF18	NM_001367824.1	19	1	7387655	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320380.1	19	1	7387655	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320378.1	19	1	7387655	7473145	ARHGEF18	mRNA
ARHGEF18	NM_015318.4	19	1	7387655	7473145	ARHGEF18	mRNA
ARHGEF18	XM_054320381.1	19	1	7429940	7473145	ARHGEF18	mRNA
ARHGEF18	NM_001130955.2	19	1	7432201	7473145	ARHGEF18	mRNA
PEX11G	XM_054322624.1	19	-1	7477542	7495642	PEX11G	mRNA
PEX11G	XM_054322625.1	19	-1	7477542	7495513	PEX11G	mRNA
PEX11G	XM_054322626.1	19	-1	7477542	7490424	PEX11G	mRNA
PEX11G	NM_001300881.2	19	-1	7477542	7490067	PEX11G	mRNA
PEX11G	XM_054322627.1	19	-1	7477542	7489702	PEX11G	mRNA
PEX11G	XM_054322622.1	19	-1	7477542	7489702	PEX11G	mRNA
PEX11G	NM_001270539.2	19	-1	7477542	7489702	PEX11G	mRNA
PEX11G	NM_080662.4	19	-1	7477542	7489702	PEX11G	mRNA
PEX11G	XM_054322623.1	19	-1	7480236	7489702	PEX11G	mRNA
PEX11G	XM_054322621.1	19	-1	7480236	7489702	PEX11G	mRNA
SAXO5	NM_198534.3	19	1	7498219	7509163	SAXO5	mRNA
ZNF358	XM_054319835.1	19	1	7514603	7521761	ZNF358	mRNA
LOC105372261	XR_007088864.1	19	-1	7515076	7525700	LOC105372261	lnc_RNA
ZNF358	XM_054319836.1	19	1	7516014	7521761	ZNF358	mRNA
ZNF358	NM_018083.5	19	1	7516829	7521761	ZNF358	mRNA
ZNF358	XM_054319837.1	19	1	7519419	7521761	ZNF358	mRNA
LOC105372261	XR_007088863.1	19	-1	7522457	7525700	LOC105372261	lnc_RNA
MCOLN1	NM_020533.3	19	1	7523360	7534743	MCOLN1	mRNA
PNPLA6	NM_006702.5	19	1	7534898	7562496	PNPLA6	mRNA
PNPLA6	NM_001166112.2	19	1	7534976	7562496	PNPLA6	mRNA
PNPLA6	NM_001166111.2	19	1	7535473	7562496	PNPLA6	mRNA
PNPLA6	NM_001166113.1	19	1	7535484	7562499	PNPLA6	mRNA
PNPLA6	NM_001166114.2	19	1	7536451	7562496	PNPLA6	mRNA
CAMSAP3	NM_001080429.3	19	1	7596573	7619187	CAMSAP3	mRNA
CAMSAP3	NM_020902.2	19	1	7596573	7619187	CAMSAP3	mRNA
MIR6792	NR_106850.1	19	1	7618322	7618388	MIR6792	primary_transcript
MIR6792	unassigned_transcript_3270	19	1	7618322	7618342	MIR6792	miRNA
MIR6792	unassigned_transcript_3271	19	1	7618363	7618384	MIR6792	miRNA
XAB2	NM_020196.3	19	-1	7620408	7630428	XAB2	mRNA
STXBP2	NM_001414484.1	19	1	7630676	7648756	STXBP2	mRNA
PET100	NR_033242.2	19	1	7630676	7632839	PET100	transcript
PET100	NM_001171155.2	19	1	7630676	7632839	PET100	mRNA
PCP2	XM_054319751.1	19	-1	7632498	7637891	PCP2	mRNA
PCP2	XM_054319749.1	19	-1	7632498	7637890	PCP2	mRNA
PCP2	XM_054319752.1	19	-1	7632498	7637889	PCP2	mRNA
PCP2	XM_054319750.1	19	-1	7632498	7637888	PCP2	mRNA
PCP2	NM_174895.3	19	-1	7632498	7634602	PCP2	mRNA
PCP2	NM_001271830.2	19	-1	7632498	7633875	PCP2	mRNA
STXBP2	NR_073560.2	19	1	7637993	7648756	STXBP2	transcript
STXBP2	NM_001272034.2	19	1	7637993	7648756	STXBP2	mRNA
STXBP2	NM_006949.4	19	1	7637993	7648756	STXBP2	mRNA
STXBP2	NM_001127396.3	19	1	7637993	7648756	STXBP2	mRNA
RPS27AP19	XR_007088865.1	19	1	7666597	7667363	RPS27AP19	transcript
RETN	NM_001385725.1	19	1	7669929	7671334	RETN	mRNA
RETN	NM_001385726.1	19	1	7669929	7671334	RETN	mRNA
RETN	NM_020415.4	19	1	7669929	7671334	RETN	mRNA
RETN	NM_001385727.1	19	1	7669929	7671334	RETN	mRNA
RETN	NM_001193374.2	19	1	7669929	7671334	RETN	mRNA
MCEMP1	NM_174918.3	19	1	7677976	7680714	MCEMP1	mRNA
TRAPPC5	NM_174894.3	19	1	7681718	7688588	TRAPPC5	mRNA
TRAPPC5	NM_001042461.3	19	1	7681718	7688588	TRAPPC5	mRNA
TRAPPC5	NM_001042462.2	19	1	7681718	7688588	TRAPPC5	mRNA
FCER2	XM_054320198.1	19	-1	7689661	7703156	FCER2	mRNA
FCER2	NM_002002.5	19	-1	7689661	7703156	FCER2	mRNA
FCER2	NM_001220500.2	19	-1	7689661	7703156	FCER2	mRNA
FCER2	NM_001207019.3	19	-1	7689661	7700470	FCER2	mRNA
LOC105372262	XR_007088866.1	19	-1	7704105	7708259	LOC105372262	lnc_RNA
CLEC4G	NM_001244856.2	19	-1	7729985	7733138	CLEC4G	mRNA
CLEC4G	NM_198492.4	19	-1	7729985	7733138	CLEC4G	mRNA
CD209	NR_026692.2	19	-1	7741021	7748561	CD209	transcript
CD209	NM_001144893.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_001144894.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_001144896.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_001144899.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_001144895.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_001144897.2	19	-1	7741021	7748561	CD209	mRNA
CD209	NM_021155.4	19	-1	7741021	7748561	CD209	mRNA
CLEC4M	NR_026707.2	19	1	7764262	7770624	CLEC4M	transcript
CLEC4M	NR_026708.2	19	1	7764262	7770624	CLEC4M	transcript
CLEC4M	NM_014257.5	19	1	7764262	7770624	CLEC4M	mRNA
CLEC4M	NM_001416369.1	19	1	7764262	7770624	CLEC4M	mRNA
CLEC4M	NM_001144911.2	19	1	7764262	7770624	CLEC4M	mRNA
CLEC4M	NM_001416370.1	19	1	7764262	7770624	CLEC4M	mRNA
LOC105372263	XR_007088869.1	19	1	7771641	7786259	LOC105372263	lnc_RNA
LOC105372263	XR_007088867.1	19	1	7771641	7783456	LOC105372263	lnc_RNA
LOC105372263	XR_007088868.1	19	1	7776964	7783196	LOC105372263	lnc_RNA
CLEC4GP1	NR_002931.2	19	1	7788492	7792008	CLEC4GP1	transcript
EVI5L	NM_001159944.3	19	1	7831173	7865933	EVI5L	mRNA
EVI5L	NM_145245.5	19	1	7831173	7865933	EVI5L	mRNA
PRR36	NR_104345.2	19	-1	7869675	7875346	PRR36	transcript
PRR36	NM_001190467.2	19	-1	7869675	7875346	PRR36	mRNA
LYPLA2P2	NR_033250.1	19	-1	7879575	7881187	LYPLA2P2	transcript
LRRC8E	XM_054322217.1	19	1	7889464	7902971	LRRC8E	mRNA
LRRC8E	NM_001268284.3	19	1	7889464	7902971	LRRC8E	mRNA
LRRC8E	NM_025061.6	19	1	7889464	7902971	LRRC8E	mRNA
LRRC8E	NM_001268285.3	19	1	7889464	7902971	LRRC8E	mRNA
LRRC8E	XM_054322218.1	19	1	7895474	7902971	LRRC8E	mRNA
LOC124904630	XR_007088872.1	19	-1	7902987	7904751	LOC124904630	lnc_RNA
MAP2K7	XM_054321466.1	19	1	7904832	7915433	MAP2K7	mRNA
MAP2K7	NM_001297555.2	19	1	7904832	7915433	MAP2K7	mRNA
MAP2K7	NM_001297556.2	19	1	7904832	7915433	MAP2K7	mRNA
MAP2K7	NM_145185.4	19	1	7904832	7915433	MAP2K7	mRNA
TGFBR3L	NM_001195259.2	19	1	7915785	7920052	TGFBR3L	mRNA
TGFBR3L	NM_001419781.1	19	1	7915785	7920052	TGFBR3L	mRNA
TGFBR3L	XM_054319480.1	19	1	7917223	7920052	TGFBR3L	mRNA
TGFBR3L	XM_054319481.1	19	1	7917223	7920052	TGFBR3L	mRNA
SNAPC2	NM_003083.4	19	1	7921293	7924205	SNAPC2	mRNA
SNAPC2	NR_030717.2	19	1	7921970	7924205	SNAPC2	transcript
CTXN1	NM_206833.4	19	-1	7925445	7927089	CTXN1	mRNA
LOC124904629	XR_007088871.1	19	1	7926307	7927764	LOC124904629	lnc_RNA
TIMM44	NM_006351.4	19	-1	7927672	7944618	TIMM44	mRNA
ELAVL1	NM_001419.3	19	-1	7959562	8006636	ELAVL1	mRNA
ELAVL1	XM_054320149.1	19	-1	7959562	8003197	ELAVL1	mRNA
ELAVL1	XM_054320148.1	19	-1	7959562	8003197	ELAVL1	mRNA
LOC105372266	XR_007088880.1	19	1	8006771	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088878.1	19	1	8006777	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088877.1	19	1	8006783	8010066	LOC105372266	lnc_RNA
LOC105372266	XR_007088879.1	19	1	8006787	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088875.1	19	1	8006794	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088873.1	19	1	8006794	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088874.1	19	1	8006794	8017268	LOC105372266	lnc_RNA
LOC105372266	XR_007088876.1	19	1	8006794	8010234	LOC105372266	lnc_RNA
CCL25	NM_001394637.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	NM_001394638.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	NM_001394636.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	XM_054321712.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	NM_001394635.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	NM_001394634.1	19	1	8053362	8063660	CCL25	mRNA
CCL25	XM_054321713.1	19	1	8053362	8055864	CCL25	mRNA
CCL25	NM_005624.4	19	1	8053781	8063660	CCL25	mRNA
CCL25	NM_001201359.2	19	1	8053781	8063660	CCL25	mRNA
FBN3	NM_032447.5	19	-1	8066415	8150695	FBN3	mRNA
FBN3	XM_054322351.1	19	-1	8066415	8150225	FBN3	mRNA
FBN3	XM_054322353.1	19	-1	8066415	8149972	FBN3	mRNA
FBN3	XM_054322354.1	19	-1	8066415	8149972	FBN3	mRNA
FBN3	XM_054322355.1	19	-1	8066415	8149972	FBN3	mRNA
FBN3	XM_054322352.1	19	-1	8066415	8149972	FBN3	mRNA
FBN3	NM_001321431.2	19	-1	8066415	8149972	FBN3	mRNA
FBN3	XM_054322358.1	19	-1	8066415	8149972	FBN3	mRNA
FBN3	XM_054322356.1	19	-1	8066415	8127565	FBN3	mRNA
FBN3	XM_054322357.1	19	-1	8066415	8118079	FBN3	mRNA
CERS4	XM_054322146.1	19	1	8210805	8263817	CERS4	mRNA
CERS4	XM_054322150.1	19	1	8210805	8263817	CERS4	mRNA
CERS4	XM_054322145.1	19	1	8210805	8263817	CERS4	mRNA
CERS4	XM_054322144.1	19	1	8210805	8263817	CERS4	mRNA
CERS4	NM_024552.3	19	1	8210805	8263817	CERS4	mRNA
CERS4	XM_054322148.1	19	1	8210805	8263817	CERS4	mRNA
CERS4	XM_054322149.1	19	1	8211058	8263817	CERS4	mRNA
CERS4	XM_054322147.1	19	1	8211058	8263817	CERS4	mRNA
LOC107985282	XR_007088881.1	19	-1	8241146	8241887	LOC107985282	lnc_RNA
CERS4	XM_054322151.1	19	1	8252173	8263817	CERS4	mRNA
CERS4	XM_054322152.1	19	1	8252476	8259364	CERS4	mRNA
CERS4	XM_054322153.1	19	1	8257632	8263817	CERS4	mRNA
CD320	NM_001165895.2	19	-1	8288656	8294880	CD320	mRNA
CD320	NM_016579.4	19	-1	8288656	8294880	CD320	mRNA
NDUFA7	NR_135539.2	19	-1	8295117	8307894	NDUFA7	transcript
NDUFA7	NM_005001.5	19	-1	8297806	8307894	NDUFA7	mRNA
RPS28	NM_001031.5	19	1	8308015	8309851	RPS28	mRNA
RPS28	XM_054321703.1	19	1	8308015	8308616	RPS28	mRNA
KANK3	NM_198471.3	19	-1	8309103	8329720	KANK3	mRNA
KANK3	XM_054320456.1	19	-1	8309103	8329665	KANK3	mRNA
KANK3	XM_054320455.1	19	-1	8309103	8325801	KANK3	mRNA
KANK3	XM_054320454.1	19	-1	8309103	8324489	KANK3	mRNA
KANK3	XR_008485131.1	19	-1	8311235	8324498	KANK3	transcript
ANGPTL4	NR_104213.2	19	1	8350623	8360838	ANGPTL4	transcript
ANGPTL4	XM_054321146.1	19	1	8350623	8360841	ANGPTL4	mRNA
ANGPTL4	XM_054321147.1	19	1	8350623	8360841	ANGPTL4	mRNA
ANGPTL4	NM_139314.3	19	1	8350623	8360838	ANGPTL4	mRNA
ANGPTL4	NM_001039667.3	19	1	8350623	8360838	ANGPTL4	mRNA
RAB11B-AS1	NR_038237.1	19	-1	8360844	8377159	RAB11B-AS1	lnc_RNA
LOC124904632	XR_007088882.1	19	1	8366067	8374627	LOC124904632	lnc_RNA
LOC124904632	XR_007088883.1	19	1	8366293	8374627	LOC124904632	lnc_RNA
MIR4999	NR_049795.1	19	-1	8375758	8375848	MIR4999	primary_transcript
MIR4999	unassigned_transcript_3272	19	-1	8375779	8375798	MIR4999	miRNA
MIR4999	unassigned_transcript_3273	19	-1	8375808	8375828	MIR4999	miRNA
RAB11B	NM_004218.4	19	1	8376828	8390915	RAB11B	mRNA
MARCHF2	NR_163145.1	19	1	8399779	8426935	MARCHF2	transcript
MARCHF2	NM_001369776.1	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_016496.5	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_001369778.1	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_001369777.1	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_001005415.2	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_001005416.2	19	1	8399779	8426935	MARCHF2	mRNA
MARCHF2	NM_001369779.1	19	1	8404823	8426935	MARCHF2	mRNA
HNRNPM	NM_005968.5	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321059.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321058.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321060.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	NM_031203.4	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321062.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321061.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321063.1	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	NM_001297418.2	19	1	8432898	8476696	HNRNPM	mRNA
HNRNPM	XM_054321064.1	19	1	8443105	8476696	HNRNPM	mRNA
HNRNPM	XM_054321065.1	19	1	8453850	8476696	HNRNPM	mRNA
HNRNPM	XM_054321066.1	19	1	8453893	8476696	HNRNPM	mRNA
HNRNPM	XM_054321067.1	19	1	8454013	8476696	HNRNPM	mRNA
PRAM1	NM_032152.5	19	-1	8477638	8490223	PRAM1	mRNA
PRAM1	XM_054322311.1	19	-1	8477638	8490223	PRAM1	mRNA
PRAM1	XM_054322312.1	19	-1	8477638	8487784	PRAM1	mRNA
PRAM1	XM_054322310.1	19	-1	8477638	8487784	PRAM1	mRNA
ZNF414	NM_001146175.2	19	-1	8497262	8501751	ZNF414	mRNA
ZNF414	NM_032370.3	19	-1	8498919	8501751	ZNF414	mRNA
MYO1F	NM_001348355.2	19	-1	8508359	8564804	MYO1F	mRNA
MYO1F	NM_012335.4	19	-1	8508359	8564804	MYO1F	mRNA
MYO1F	NR_199720.1	19	-1	8508693	8564804	MYO1F	transcript
MYO1F	NR_199722.1	19	-1	8508693	8564804	MYO1F	transcript
MYO1F	NR_199721.1	19	-1	8508693	8564804	MYO1F	transcript
MYO1F	NM_001440614.1	19	-1	8508693	8564804	MYO1F	mRNA
MYO1F	NM_001440613.1	19	-1	8508693	8564804	MYO1F	mRNA
MYO1F	NM_001440610.1	19	-1	8508693	8564804	MYO1F	mRNA
MYO1F	NM_001440609.1	19	-1	8508693	8564804	MYO1F	mRNA
MYO1F	NM_001440611.1	19	-1	8508693	8564804	MYO1F	mRNA
MYO1F	NM_001440612.1	19	-1	8508693	8564804	MYO1F	mRNA
LOC124904633	XR_007088884.1	19	1	8513917	8533090	LOC124904633	lnc_RNA
LOC124904633	XR_007088885.1	19	1	8514038	8534740	LOC124904633	lnc_RNA
MYO1F	XM_054321056.1	19	-1	8523871	8564804	MYO1F	mRNA
MYO1F	XR_008485157.1	19	-1	8524163	8564804	MYO1F	transcript
MYO1F	XM_054321057.1	19	-1	8524163	8564804	MYO1F	mRNA
ADAMTS10	XM_054322261.1	19	-1	8567599	8598065	ADAMTS10	mRNA
ADAMTS10	XM_054322259.1	19	-1	8567599	8598065	ADAMTS10	mRNA
ADAMTS10	NM_030957.4	19	-1	8567599	8598065	ADAMTS10	mRNA
ADAMTS10	XM_054322260.1	19	-1	8567599	8598065	ADAMTS10	mRNA
ADAMTS10	XM_054322263.1	19	-1	8567599	8583256	ADAMTS10	mRNA
ADAMTS10	XM_054322262.1	19	-1	8567599	8583256	ADAMTS10	mRNA
ADAMTS10	NM_001282352.2	19	-1	8567599	8579569	ADAMTS10	mRNA
ADAMTS10	XR_008485207.1	19	-1	8574168	8596216	ADAMTS10	transcript
ADAMTS10	XM_054322264.1	19	-1	8579152	8596216	ADAMTS10	mRNA
NFILZ	NM_001378599.1	19	1	8625377	8676747	NFILZ	mRNA
NFILZ	NM_001378600.1	19	1	8625377	8676747	NFILZ	mRNA
NFILZ	XM_054319542.1	19	1	8625389	8673137	NFILZ	mRNA
NFILZ	XM_054319541.1	19	1	8650225	8673137	NFILZ	mRNA
NFILZ	NM_001378601.1	19	1	8650336	8676747	NFILZ	mRNA
ACTL9	NM_178525.5	19	-1	8692998	8694393	ACTL9	mRNA
OR2Z1	NM_001004699.3	19	1	8717287	8727813	OR2Z1	mRNA
ZNF558	NM_144693.3	19	-1	8917114	8943261	ZNF558	mRNA
ZNF558	NM_001304350.2	19	-1	8917114	8933000	ZNF558	mRNA
ZNF558	XM_054319997.1	19	-1	8919108	8949099	ZNF558	mRNA
ZNF558	XM_054319986.1	19	-1	8919108	8943515	ZNF558	mRNA
ZNF558	XM_054319993.1	19	-1	8919108	8943515	ZNF558	mRNA
ZNF558	XM_054319994.1	19	-1	8919108	8943515	ZNF558	mRNA
ZNF558	XM_054319995.1	19	-1	8919108	8943487	ZNF558	mRNA
ZNF558	XM_054319996.1	19	-1	8919108	8943285	ZNF558	mRNA
ZNF558	XM_054319988.1	19	-1	8919108	8943261	ZNF558	mRNA
ZNF558	XM_054319990.1	19	-1	8919108	8943261	ZNF558	mRNA
ZNF558	XM_054319989.1	19	-1	8919108	8943261	ZNF558	mRNA
ZNF558	XM_054319992.1	19	-1	8919108	8943261	ZNF558	mRNA
ZNF558	XM_054319991.1	19	-1	8919108	8943261	ZNF558	mRNA
ZNF558	XM_054319987.1	19	-1	8919108	8943260	ZNF558	mRNA
ZNF558	XM_054319999.1	19	-1	8919108	8933029	ZNF558	mRNA
ZNF558	XM_054319998.1	19	-1	8919108	8933010	ZNF558	mRNA
MBD3L1	NM_001393532.1	19	1	8943334	8954286	MBD3L1	mRNA
MBD3L1	NM_001393533.1	19	1	8950658	8954286	MBD3L1	mRNA
MBD3L1	NM_001393534.1	19	1	8950658	8954286	MBD3L1	mRNA
MBD3L1	NM_145208.3	19	1	8953560	8954286	MBD3L1	mRNA
MUC16	NM_001414686.1	19	-1	8959807	9191530	MUC16	mRNA
MUC16	NM_001401501.2	19	-1	8959807	9136137	MUC16	mRNA
MUC16	NM_001414687.1	19	-1	8959807	9107107	MUC16	mRNA
MUC16	NM_024690.2	19	-1	8959807	9107098	MUC16	mRNA
OR1M1	NM_001004456.2	19	1	9213236	9221832	OR1M1	mRNA
OR7G2	NM_001005193.2	19	-1	9226573	9233642	OR7G2	mRNA
OR7G1	NM_001005192.2	19	-1	9241016	9241951	OR7G1	mRNA
OR7G3	NM_001001958.1	19	-1	9252207	9253145	OR7G3	mRNA
ZNF317	NR_102435.2	19	1	9266590	9289607	ZNF317	transcript
ZNF317	XR_008485171.1	19	1	9266590	9289607	ZNF317	transcript
ZNF317	XR_008485172.1	19	1	9266590	9289607	ZNF317	transcript
ZNF317	NM_020933.5	19	1	9266590	9289607	ZNF317	mRNA
ZNF317	NM_001190791.2	19	1	9266590	9289607	ZNF317	mRNA
ZNF317	XM_054321568.1	19	1	9282806	9289607	ZNF317	mRNA
OR7D2	NM_175883.4	19	1	9305174	9315012	OR7D2	mRNA
OR7D2	NM_001386112.1	19	1	9305174	9315012	OR7D2	mRNA
OR7D2	XM_054320058.1	19	1	9308978	9315012	OR7D2	mRNA
OR7E24	XM_054320518.1	19	1	9332685	9378679	OR7E24	mRNA
OR7E24	XM_054320515.1	19	1	9332685	9378679	OR7E24	mRNA
OR7D4	NM_001005191.3	19	-1	9336473	9345785	OR7D4	mRNA
OR7E24	XM_054320517.1	19	1	9339372	9378679	OR7E24	mRNA
OR7E24	XM_054320519.1	19	1	9339372	9378679	OR7E24	mRNA
OR7E24	NM_001386108.1	19	1	9373546	9378827	OR7E24	mRNA
OR7E24	XM_054320516.1	19	1	9376224	9378679	OR7E24	mRNA
OR7E24	NM_001079935.2	19	1	9377132	9378827	OR7E24	mRNA
ZNF699	NM_198535.3	19	-1	9417345	9436045	ZNF699	mRNA
ZNF559	NM_001202408.1	19	1	9449983	9470053	ZNF559	mRNA
ZNF559	NM_001202406.1	19	1	9449983	9470053	ZNF559	mRNA
ZNF559	NM_001202407.3	19	1	9450390	9472081	ZNF559	mRNA
ZNF559	NM_032497.3	19	1	9450390	9472081	ZNF559	mRNA
ZNF559	NM_001202412.2	19	1	9450390	9470053	ZNF559	mRNA
ZNF559	NM_001202411.2	19	1	9450390	9470053	ZNF559	mRNA
