LOC124908003	NR_185494.1	18	1	2951	8129	LOC124908003	lnc_RNA
LDLRAD4	NM_001276249.1	18	1	13774646	13815606	LDLRAD4	mRNA
LDLRAD4	NM_001276251.2	18	1	13804610	13815603	LDLRAD4	mRNA
FAM210A	XM_054318175.1	18	-1	13826182	13888908	FAM210A	mRNA
FAM210A	NM_152352.4	18	-1	13826182	13888874	FAM210A	mRNA
FAM210A	NM_001098801.2	18	-1	13826182	13888874	FAM210A	mRNA
RNMT	NR_165427.1	18	1	13888989	13926829	RNMT	transcript
RNMT	XM_054319300.1	18	1	13888989	13926829	RNMT	mRNA
RNMT	NM_003799.3	18	1	13888989	13926829	RNMT	mRNA
RNMT	NM_001308263.2	18	1	13888989	13926829	RNMT	mRNA
RNMT	NM_001378132.1	18	1	13888989	13926829	RNMT	mRNA
RNMT	XM_054319301.1	18	1	13888989	13926829	RNMT	mRNA
RNMT	NM_001378135.1	18	1	13888989	13926829	RNMT	mRNA
RNMT	NM_001378134.1	18	1	13888989	13926829	RNMT	mRNA
RNMT	XM_054319305.1	18	1	13888989	13922208	RNMT	mRNA
RNMT	XM_054319304.1	18	1	13889040	13926829	RNMT	mRNA
RNMT	XM_054319303.1	18	1	13889040	13926829	RNMT	mRNA
RNMT	XM_054319302.1	18	1	13889040	13922208	RNMT	mRNA
MC5R	NM_005913.3	18	1	13986528	13989701	MC5R	mRNA
MC2R	NM_001291911.1	18	-1	14044399	14078045	MC2R	mRNA
MC2R	NM_000529.2	18	-1	14044399	14077874	MC2R	mRNA
MC2R	XM_054318656.1	18	-1	14044399	14077874	MC2R	mRNA
MC2R	XM_054318657.1	18	-1	14044399	14077874	MC2R	mRNA
LOC124908019	XR_007088346.1	18	1	14104559	14145800	LOC124908019	lnc_RNA
LOC124908019	XR_007088347.1	18	1	14134235	14149174	LOC124908019	lnc_RNA
ZNF519	NR_033354.2	18	-1	14233972	14295283	ZNF519	transcript
ZNF519	NM_145287.4	18	-1	14262786	14295283	ZNF519	mRNA
ANKRD20A5P	NR_040113.1	18	1	14341967	14389945	ANKRD20A5P	transcript
CYP4F35P	NR_026756.1	18	1	14500300	14505400	CYP4F35P	transcript
LOC105372003	XR_007088348.1	18	-1	14568989	14571225	LOC105372003	lnc_RNA
CXADRP3	NR_024076.2	18	-1	14640846	14661609	CXADRP3	transcript
POTEC	NR_134878.1	18	-1	14670242	14706527	POTEC	transcript
POTEC	NM_001137671.2	18	-1	14670242	14706527	POTEC	mRNA
LOC105372004	XR_007088351.1	18	-1	14716957	14804632	LOC105372004	lnc_RNA
LOC105372004	XR_007088352.1	18	-1	14722168	14804641	LOC105372004	lnc_RNA
LOC105372004	XR_007088353.1	18	-1	14722168	14804632	LOC105372004	lnc_RNA
LOC105372004	XR_007088350.1	18	-1	14722168	14804632	LOC105372004	lnc_RNA
LOC105372004	XR_007088349.1	18	-1	14722168	14804632	LOC105372004	lnc_RNA
GTF2IP8	XR_007088224.1	18	1	14805900	14868566	GTF2IP8	transcript
LOC105372006	XR_007088354.1	18	-1	14873222	14890134	LOC105372006	lnc_RNA
LOC105372005	XR_007088355.1	18	1	14876452	14891167	LOC105372005	lnc_RNA
LOC105372007	XR_007088356.1	18	-1	14891204	14909282	LOC105372007	lnc_RNA
ANKRD30B	NR_160272.1	18	1	14910101	14979022	ANKRD30B	transcript
ANKRD30B	XM_054318555.1	18	1	14910101	15104114	ANKRD30B	mRNA
ANKRD30B	XM_054318557.1	18	1	14910101	15062247	ANKRD30B	mRNA
ANKRD30B	XM_054318556.1	18	1	14910101	15062247	ANKRD30B	mRNA
ANKRD30B	XM_054318558.1	18	1	14910101	15062247	ANKRD30B	mRNA
ANKRD30B	XM_054318559.1	18	1	14910101	15023876	ANKRD30B	mRNA
ANKRD30B	XM_054318561.1	18	1	14910101	15020674	ANKRD30B	mRNA
ANKRD30B	XM_054318563.1	18	1	14910101	15020086	ANKRD30B	mRNA
ANKRD30B	XM_054318562.1	18	1	14910101	15020050	ANKRD30B	mRNA
ANKRD30B	XM_054318560.1	18	1	14910101	15019756	ANKRD30B	mRNA
ANKRD30B	XM_054318564.1	18	1	14910101	15017005	ANKRD30B	mRNA
ANKRD30B	NM_001367607.2	18	1	14910101	15016215	ANKRD30B	mRNA
ANKRD30B	XM_054318565.1	18	1	14910101	15013211	ANKRD30B	mRNA
ANKRD30B	XM_054318566.1	18	1	14910101	15010400	ANKRD30B	mRNA
ANKRD30B	XM_054318567.1	18	1	14910101	14984594	ANKRD30B	mRNA
ANKRD30B	XM_054318569.1	18	1	14910101	14940015	ANKRD30B	mRNA
ANKRD30B	XM_054318568.1	18	1	14910101	14934140	ANKRD30B	mRNA
LOC105372008	XR_007088359.1	18	-1	14920849	14929540	LOC105372008	lnc_RNA
LOC105372008	XR_007088358.1	18	-1	14923697	14929539	LOC105372008	lnc_RNA
LOC105372008	XR_007088357.1	18	-1	14924063	14929539	LOC105372008	lnc_RNA
MIR3156-2	NR_036153.1	18	1	14991743	14991819	MIR3156-2	primary_transcript
MIR3156-2	unassigned_transcript_3199	18	1	14991751	14991772	MIR3156-2	miRNA
MIR3156-2	unassigned_transcript_3200	18	1	14991792	14991812	MIR3156-2	miRNA
LINC01906	NR_170236.1	18	1	15038062	15044301	LINC01906	lnc_RNA
LOC105372010	XR_007088360.1	18	-1	15070608	15077712	LOC105372010	lnc_RNA
LINC01443	NR_104164.1	18	1	15107544	15135037	LINC01443	lnc_RNA
LINC01444	NR_110783.1	18	-1	15130888	15131749	LINC01444	lnc_RNA
LOC124908021	XR_007088361.1	18	-1	15339952	15359615	LOC124908021	lnc_RNA
LOC644669	NR_027417.2	18	-1	15474788	15491495	LOC644669	transcript
ROCK1	NM_005406.3	18	-1	21131976	21296884	ROCK1	mRNA
LOC107985161	XR_007088231.1	18	-1	21325708	21365396	LOC107985161	lnc_RNA
GREB1L-DT	NR_183513.1	18	-1	21425734	21427787	GREB1L-DT	lnc_RNA
GREB1L-DT	NR_183512.1	18	-1	21425734	21427289	GREB1L-DT	lnc_RNA
GREB1L-DT	NR_183515.1	18	-1	21425734	21426653	GREB1L-DT	lnc_RNA
GREB1L	XM_054319130.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	XM_054319139.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	NM_001410867.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	XM_054319135.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	XM_054319138.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	NM_001142966.3	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	NM_001410868.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	XM_054319137.1	18	1	21427291	21711206	GREB1L	mRNA
GREB1L	XM_054319125.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319127.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319128.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319129.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319140.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319142.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319131.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319134.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319136.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319144.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319126.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319132.1	18	1	21427291	21704992	GREB1L	mRNA
GREB1L	XM_054319147.1	18	1	21427291	21698800	GREB1L	mRNA
GREB1L	XM_054319146.1	18	1	21427291	21698800	GREB1L	mRNA
GREB1L	XM_054319148.1	18	1	21427291	21698800	GREB1L	mRNA
GREB1L	XM_054319141.1	18	1	21548622	21704992	GREB1L	mRNA
GREB1L	XM_054319143.1	18	1	21548642	21711206	GREB1L	mRNA
GREB1L	XM_054319133.1	18	1	21548642	21704992	GREB1L	mRNA
GREB1L	XM_054319145.1	18	1	21548642	21704992	GREB1L	mRNA
GREB1L-AS1	NR_187982.1	18	-1	21565103	21636111	GREB1L-AS1	lnc_RNA
LOC124900410	XR_007088634.1	18	-1	21635717	21635820	LOC124900410	snoRNA
ESCO1	XM_054318169.1	18	-1	21714377	21786047	ESCO1	mRNA
ESCO1	XM_054318167.1	18	-1	21714377	21786046	ESCO1	mRNA
ESCO1	XM_054318168.1	18	-1	21714377	21785797	ESCO1	mRNA
ESCO1	NM_052911.3	18	-1	21714377	21785797	ESCO1	mRNA
ESCO1	XM_054318170.1	18	-1	21725014	21785797	ESCO1	mRNA
SNRPD1	NM_006938.4	18	1	21797409	21818615	SNRPD1	mRNA
SNRPD1	NM_001291916.2	18	1	21797409	21818615	SNRPD1	mRNA
ABHD3	NM_001308256.2	18	-1	21835996	21889881	ABHD3	mRNA
ABHD3	NM_138340.5	18	-1	21835996	21889881	ABHD3	mRNA
ABHD3	XM_054318234.1	18	-1	21835996	21866996	ABHD3	mRNA
ABHD3	NM_001308257.2	18	-1	21835996	21849309	ABHD3	mRNA
ABHD3	XM_054318232.1	18	-1	21839907	21889881	ABHD3	mRNA
ABHD3	XM_054318231.1	18	-1	21839907	21889881	ABHD3	mRNA
ABHD3	XM_054318233.1	18	-1	21842193	21889881	ABHD3	mRNA
ABHD3	XM_054318235.1	18	-1	21844327	21889881	ABHD3	mRNA
MIR320C1	NR_031565.2	18	1	21868624	21868695	MIR320C1	primary_transcript
MIR320C1	unassigned_transcript_3201	18	1	21868665	21868684	MIR320C1	miRNA
LOC124900411	XR_007088645.1	18	-1	21897058	21897227	LOC124900411	snoRNA
MIB1	XR_008485018.1	18	1	21925869	21997519	MIB1	transcript
MIB1	NM_020774.4	18	1	21925869	22056013	MIB1	mRNA
MIB1	XM_054318868.1	18	1	21925869	21996382	MIB1	mRNA
MIB1	XM_054318869.1	18	1	21925869	21990653	MIB1	mRNA
MIB1	XM_054318867.1	18	1	21997532	22056013	MIB1	mRNA
LOC124904362	XR_007088628.1	18	1	22002668	22002872	LOC124904362	snoRNA
MIR133A1HG	NR_110369.1	18	-1	22010527	22016450	MIR133A1HG	lnc_RNA
MIR133A1	NR_029675.1	18	-1	22010746	22010833	MIR133A1	primary_transcript
MIR133A1	unassigned_transcript_3202	18	-1	22010760	22010781	MIR133A1	miRNA
MIR133A1	unassigned_transcript_3203	18	-1	22010797	22010818	MIR133A1	miRNA
MIR1-2	NR_029662.1	18	-1	22014052	22014136	MIR1-2	primary_transcript
MIR1-2	unassigned_transcript_3204	18	-1	22014063	22014084	MIR1-2	miRNA
LOC105372016	XR_007088232.1	18	1	22081971	22101694	LOC105372016	lnc_RNA
LOC105372016	XR_007088233.1	18	1	22081973	22101694	LOC105372016	lnc_RNA
LINC01900	XR_007088235.1	18	1	22166124	22228543	LINC01900	lnc_RNA
LINC01900	XR_007088234.1	18	1	22166138	22180014	LINC01900	lnc_RNA
GATA6-AS1	NR_102763.1	18	-1	22351964	22354034	GATA6-AS1	lnc_RNA
GATA6	NM_005257.6	18	1	22354655	22387589	GATA6	mRNA
LOC105372017	XR_007088236.1	18	1	22400944	22422700	LOC105372017	lnc_RNA
LOC105372018	XR_007088238.1	18	-1	22429280	22454165	LOC105372018	lnc_RNA
LOC105372018	XR_007088237.1	18	-1	22429280	22454165	LOC105372018	lnc_RNA
LOC124904367	XR_007088635.1	18	1	22446931	22447032	LOC124904367	snoRNA
LOC101927548	XR_007088239.1	18	-1	22484246	22511063	LOC101927548	lnc_RNA
LOC105372019	XR_007088240.1	18	-1	22534190	22536054	LOC105372019	lnc_RNA
CTAGE1	NM_172241.3	18	-1	22599922	22604238	CTAGE1	mRNA
LOC124904261	XR_007088242.1	18	1	22638960	22643607	LOC124904261	lnc_RNA
LOC124904261	XR_007088241.1	18	1	22638960	22640183	LOC124904261	lnc_RNA
LOC124904260	XR_007088243.1	18	-1	22643677	22662944	LOC124904260	lnc_RNA
LOC124904265	XR_007088245.1	18	1	22714132	22775950	LOC124904265	lnc_RNA
RBBP8-AS1	NR_198963.1	18	-1	22916399	23126888	RBBP8-AS1	lnc_RNA
RBBP8	XM_054318960.1	18	1	22991142	23219842	RBBP8	mRNA
LOC124904378	XR_007088643.1	18	-1	23094657	23094759	LOC124904378	snoRNA
RBBP8	XM_054318958.1	18	1	23107200	23219842	RBBP8	mRNA
RBBP8	XM_054318959.1	18	1	23107232	23219842	RBBP8	mRNA
RBBP8	NM_002894.3	18	1	23126452	23219842	RBBP8	mRNA
RBBP8	XM_054318961.1	18	1	23126452	23219842	RBBP8	mRNA
RBBP8	XM_054318956.1	18	1	23126466	23219842	RBBP8	mRNA
RBBP8	XM_054318962.1	18	1	23126466	23219842	RBBP8	mRNA
MIR4741	NR_039895.1	18	1	23126473	23126562	MIR4741	primary_transcript
MIR4741	unassigned_transcript_3205	18	1	23126531	23126553	MIR4741	miRNA
RBBP8	XM_054318957.1	18	1	23126954	23219842	RBBP8	mRNA
RBBP8	XM_054318964.1	18	1	23126954	23219842	RBBP8	mRNA
RBBP8	NM_203292.2	18	1	23126991	23219842	RBBP8	mRNA
RBBP8	NM_203291.2	18	1	23126991	23219842	RBBP8	mRNA
RBBP8	XM_054318963.1	18	1	23126991	23219842	RBBP8	mRNA
RBBP8	XM_054318965.1	18	1	23142748	23219842	RBBP8	mRNA
CABLES1	NR_023359.2	18	1	23327896	23454570	CABLES1	transcript
CABLES1	NM_001256438.1	18	1	23327896	23454570	CABLES1	mRNA
CABLES1	NM_001100619.3	18	1	23328817	23454570	CABLES1	mRNA
CABLES1	NM_138375.3	18	1	23349150	23454570	CABLES1	mRNA
SLC35D4	XM_054319283.1	18	-1	23438007	23632036	SLC35D4	mRNA
SLC35D4	XM_054319281.1	18	-1	23438007	23632036	SLC35D4	mRNA
SLC35D4	XR_008485029.1	18	-1	23487469	23632036	SLC35D4	transcript
SLC35D4	XR_008485028.1	18	-1	23487469	23632036	SLC35D4	transcript
SLC35D4	NR_148382.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_148384.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_148383.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_134876.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_148385.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_134875.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	NR_134877.2	18	-1	23490110	23632036	SLC35D4	transcript
SLC35D4	XM_054319289.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319288.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319287.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319285.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319284.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319286.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319282.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319279.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	NM_032933.6	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319277.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319280.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	XM_054319278.1	18	-1	23490110	23632036	SLC35D4	mRNA
SLC35D4	NM_001318834.2	18	-1	23490110	23632036	SLC35D4	mRNA
RIOK3	NR_145477.2	18	1	23647357	23677204	RIOK3	transcript
RIOK3	NM_003831.5	18	1	23647357	23677204	RIOK3	mRNA
RIOK3	NM_001348193.2	18	1	23647357	23677204	RIOK3	mRNA
RIOK3	XM_054319313.1	18	1	23647357	23669134	RIOK3	mRNA
RIOK3	XM_054319315.1	18	1	23660207	23677204	RIOK3	mRNA
RIOK3	XM_054319314.1	18	1	23660207	23677204	RIOK3	mRNA
RMC1	NM_001276342.1	18	1	23697559	23725899	RMC1	mRNA
RMC1	NM_001318709.1	18	1	23697559	23725874	RMC1	mRNA
RMC1	NM_001318708.1	18	1	23697559	23725874	RMC1	mRNA
RMC1	NM_001318707.1	18	1	23697559	23725874	RMC1	mRNA
RMC1	XM_054318551.1	18	1	23697559	23723804	RMC1	mRNA
RMC1	NM_013326.5	18	1	23697600	23725914	RMC1	mRNA
RMC1	XM_054318549.1	18	1	23698467	23725914	RMC1	mRNA
RMC1	XM_054318550.1	18	1	23698517	23725914	RMC1	mRNA
NPC1	XM_054318666.1	18	-1	23700273	23780767	NPC1	mRNA
NPC1	XM_054318664.1	18	-1	23700273	23780767	NPC1	mRNA
NPC1	XM_054318671.1	18	-1	23716310	23780767	NPC1	mRNA
NPC1	XM_054318668.1	18	-1	23716310	23780767	NPC1	mRNA
NPC1	XM_054318672.1	18	-1	23722299	23780767	NPC1	mRNA
NPC1	XM_054318670.1	18	-1	23722299	23780767	NPC1	mRNA
NPC1	XM_054318669.1	18	-1	23722299	23780767	NPC1	mRNA
NPC1	XM_054318667.1	18	-1	23722299	23780767	NPC1	mRNA
NPC1	NM_000271.5	18	-1	23725534	23780767	NPC1	mRNA
NPC1	XM_054318665.1	18	-1	23725534	23780767	NPC1	mRNA
ANKRD29	XM_054318217.1	18	-1	23793195	23857170	ANKRD29	mRNA
ANKRD29	XM_054318214.1	18	-1	23793195	23857170	ANKRD29	mRNA
ANKRD29	NM_001308238.2	18	-1	23793195	23857170	ANKRD29	mRNA
ANKRD29	NM_173505.4	18	-1	23793195	23857170	ANKRD29	mRNA
ANKRD29	XM_054318219.1	18	-1	23793195	23843436	ANKRD29	mRNA
ANKRD29	XM_054318215.1	18	-1	23793195	23843436	ANKRD29	mRNA
ANKRD29	XM_054318216.1	18	-1	23793195	23843436	ANKRD29	mRNA
ANKRD29	XM_054318218.1	18	-1	23812003	23857170	ANKRD29	mRNA
ANKRD29	XM_054318221.1	18	-1	23812009	23857170	ANKRD29	mRNA
ANKRD29	XM_054318222.1	18	-1	23812838	23857170	ANKRD29	mRNA
ANKRD29	XM_054318220.1	18	-1	23812838	23857170	ANKRD29	mRNA
LAMA3	NR_130106.2	18	1	23883722	23990421	LAMA3	transcript
LAMA3	XM_054318609.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318616.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318611.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318610.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	NM_198129.4	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318617.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	NM_001127717.4	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318612.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318613.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318614.1	18	1	23883722	24149324	LAMA3	mRNA
LAMA3	XM_054318615.1	18	1	23883722	24147243	LAMA3	mRNA
LAMA3	NM_001302996.2	18	1	23883722	23968102	LAMA3	mRNA
LAMA3	XM_054318618.1	18	1	24010658	24149324	LAMA3	mRNA
LAMA3	XM_054318619.1	18	1	24045695	24149324	LAMA3	mRNA
LAMA3	NM_000227.6	18	1	24067288	24149324	LAMA3	mRNA
LAMA3	NM_001127718.4	18	1	24067288	24149324	LAMA3	mRNA
LINC02958	NR_199650.1	18	-1	24152012	24176806	LINC02958	lnc_RNA
LINC02958	NR_186640.1	18	-1	24152012	24176806	LINC02958	lnc_RNA
LINC02958	NR_199649.1	18	-1	24152012	24176806	LINC02958	lnc_RNA
LINC02958	NR_199648.1	18	-1	24152012	24176806	LINC02958	lnc_RNA
TTC39C	NM_153211.4	18	1	24187146	24329927	TTC39C	mRNA
TTC39C-AS1	NR_110796.1	18	-1	24188472	24209754	TTC39C-AS1	lnc_RNA
TTC39C	XM_054318197.1	18	1	24209048	24329927	TTC39C	mRNA
TTC39C	XM_054318198.1	18	1	24209048	24329927	TTC39C	mRNA
TTC39C	XM_054318195.1	18	1	24209048	24329927	TTC39C	mRNA
TTC39C	NM_001135993.2	18	1	24209048	24329927	TTC39C	mRNA
TTC39C	XM_054318196.1	18	1	24209048	24329927	TTC39C	mRNA
TTC39C	XM_054318199.1	18	1	24209048	24285124	TTC39C	mRNA
TTC39C	NM_001243425.2	18	1	24209048	24214584	TTC39C	mRNA
TTC39C	NM_001292030.2	18	1	24307656	24329927	TTC39C	mRNA
CABYR	XM_054318523.1	18	1	24333387	24351333	CABYR	mRNA
CABYR	NM_012189.4	18	1	24333389	24355939	CABYR	mRNA
CABYR	NM_153769.3	18	1	24333389	24355939	CABYR	mRNA
CABYR	NM_153770.3	18	1	24333389	24355939	CABYR	mRNA
CABYR	NM_153768.3	18	1	24333389	24355939	CABYR	mRNA
CABYR	XM_054318525.1	18	1	24333389	24355939	CABYR	mRNA
CABYR	NM_138643.3	18	1	24333389	24355939	CABYR	mRNA
CABYR	NM_001308231.2	18	1	24333389	24354408	CABYR	mRNA
CABYR	NM_138644.3	18	1	24333811	24355939	CABYR	mRNA
CABYR	XM_054318524.1	18	1	24337421	24351333	CABYR	mRNA
OSBPL1A	XM_054318172.1	18	-1	24356384	24592191	OSBPL1A	mRNA
OSBPL1A	NM_001242508.1	18	-1	24356384	24505831	OSBPL1A	mRNA
OSBPL1A	NM_018030.4	18	-1	24356384	24466557	OSBPL1A	mRNA
OSBPL1A	XM_054318171.1	18	-1	24356384	24419435	OSBPL1A	mRNA
OSBPL1A	NM_080597.4	18	-1	24356391	24592135	OSBPL1A	mRNA
MIR320C2	NR_031724.2	18	1	24516000	24516071	MIR320C2	primary_transcript
MIR320C2	unassigned_transcript_3206	18	1	24516041	24516060	MIR320C2	miRNA
LOC124904267	XR_007088246.1	18	1	24520936	24554355	LOC124904267	lnc_RNA
LOC124904268	XR_007088248.1	18	1	24554401	24597026	LOC124904268	lnc_RNA
LOC124904268	XR_007088247.1	18	1	24591612	24597026	LOC124904268	lnc_RNA
IMPACT	NM_018439.4	18	1	24620981	24647841	IMPACT	mRNA
IMPACT	XM_054318780.1	18	1	24621350	24647841	IMPACT	mRNA
HRH4	NM_001143828.2	18	1	24654947	24674284	HRH4	mRNA
HRH4	NM_021624.4	18	1	24654947	24674271	HRH4	mRNA
HRH4	NM_001160166.2	18	1	24654947	24674271	HRH4	mRNA
LOC105372026	XR_007088250.1	18	1	24694276	24702581	LOC105372026	lnc_RNA
LOC105372026	XR_007088251.1	18	1	24694279	24702608	LOC105372026	lnc_RNA
LOC105372026	XR_007088249.1	18	1	24694280	24702581	LOC105372026	lnc_RNA
LINC01915	NR_040033.1	18	1	24822521	24856532	LINC01915	lnc_RNA
LOC105372027	XR_007088252.1	18	-1	24863179	24865926	LOC105372027	lnc_RNA
LOC105372028	NR_134604.1	18	1	24920133	24961010	LOC105372028	lnc_RNA
LOC105372029	XR_007088253.1	18	1	24987509	24994719	LOC105372029	lnc_RNA
LOC124908010	XR_007088254.1	18	1	25108327	25138148	LOC124908010	lnc_RNA
LINC01894	NR_146903.1	18	-1	25127115	25182158	LINC01894	lnc_RNA
LOC107985141	XR_007088256.1	18	-1	25232585	25238421	LOC107985141	lnc_RNA
LOC107985141	XR_007088255.1	18	-1	25232585	25236042	LOC107985141	lnc_RNA
ZNF521	XM_054318496.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	NM_001308225.2	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318494.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	NM_015461.3	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318501.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318499.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318500.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318498.1	18	-1	25256507	25546798	ZNF521	mRNA
ZNF521	XM_054318497.1	18	-1	25256507	25546798	ZNF521	mRNA
LOC124904269	XR_007088258.1	18	1	25318544	25324012	LOC124904269	lnc_RNA
LOC124904269	XR_007088259.1	18	1	25318544	25323059	LOC124904269	lnc_RNA
ZNF521	XM_054318502.1	18	-1	25407268	25546798	ZNF521	mRNA
ZNF521	XM_054318495.1	18	-1	25407384	25546798	ZNF521	mRNA
LOC105372031	XR_007088261.1	18	1	25428530	25475327	LOC105372031	lnc_RNA
LOC105372031	XR_007088262.1	18	1	25428530	25453402	LOC105372031	lnc_RNA
LOC105372031	XR_007088260.1	18	1	25428530	25449673	LOC105372031	lnc_RNA
SS18	XM_054319035.1	18	-1	26210888	26285993	SS18	mRNA
SS18	XM_054319026.1	18	-1	26210888	26285895	SS18	mRNA
SS18	XM_054319034.1	18	-1	26210888	26285880	SS18	mRNA
SS18	NM_001308201.2	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319030.1	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319033.1	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319029.1	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319032.1	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319031.1	18	-1	26210888	26285880	SS18	mRNA
SS18	XM_054319027.1	18	-1	26210888	26285880	SS18	mRNA
SS18	NM_005637.4	18	-1	26210888	26285274	SS18	mRNA
SS18	NM_001007559.3	18	-1	26210888	26285274	SS18	mRNA
SS18	XM_054319028.1	18	-1	26210888	26275761	SS18	mRNA
SS18	XM_054319036.1	18	-1	26210888	26263199	SS18	mRNA
PSMA8	XM_054318202.1	18	1	26328519	26387998	PSMA8	mRNA
PSMA8	NM_001308188.2	18	1	26328519	26387998	PSMA8	mRNA
PSMA8	NM_144662.3	18	1	26328519	26387998	PSMA8	mRNA
PSMA8	NM_001025096.2	18	1	26328519	26387998	PSMA8	mRNA
PSMA8	NM_001025097.2	18	1	26328519	26387998	PSMA8	mRNA
TAF4B	NR_121653.2	18	1	26421246	26585805	TAF4B	transcript
TAF4B	NM_001293725.2	18	1	26421246	26585805	TAF4B	mRNA
TAF4B	XM_054319037.1	18	1	26421246	26585805	TAF4B	mRNA
TAF4B	NM_005640.3	18	1	26421246	26585805	TAF4B	mRNA
TAF4B	XM_054319041.1	18	1	26421246	26585805	TAF4B	mRNA
TAF4B	XM_054319040.1	18	1	26421246	26515229	TAF4B	mRNA
TAF4B	XM_054319039.1	18	1	26421246	26509437	TAF4B	mRNA
TAF4B	XM_054319038.1	18	1	26421246	26502761	TAF4B	mRNA
LOC107985142	XR_007088566.1	18	1	26610560	26613017	LOC107985142	lnc_RNA
LOC107985142	XR_007088567.1	18	1	26611539	26613017	LOC107985142	lnc_RNA
LINC01543	NR_110762.1	18	1	26617097	26632148	LINC01543	lnc_RNA
KCTD1	NM_001258222.3	18	-1	26649034	26851482	KCTD1	mRNA
KCTD1	NM_198991.4	18	-1	26649034	26834361	KCTD1	mRNA
KCTD1	NM_001258221.2	18	-1	26649034	26743818	KCTD1	mRNA
KCTD1	NM_001351443.1	18	-1	26649034	26743434	KCTD1	mRNA
KCTD1	NM_001136205.2	18	-1	26649034	26743434	KCTD1	mRNA
KCTD1	NM_001142730.3	18	-1	26649034	26742552	KCTD1	mRNA
MIR8057	NR_107024.1	18	-1	26785469	26785537	MIR8057	primary_transcript
MIR8057	unassigned_transcript_3207	18	-1	26785507	26785527	MIR8057	miRNA
LOC102725227	XR_007088564.1	18	1	26849134	26884265	LOC102725227	lnc_RNA
